row_number	crash_date	crash_report_id	crash_time	collision_type	count_pedestrian	count_bicycle	scooter	wheel_chair	number_of_vehicles	street_or_highway	nearest_intersection	report_date	type_of_roadway	road_surface_condition	light_condition	weather_condition	manner_of_impact	hit_and_run	traffic_control	person_count	injury_count	most_serious_injury	number_of_lanes	lat_raw	lon_raw	has_st_number	is_intersection_null	address_sent_to_geocoder	is_address_blank	lon_api_first_try	lat_api_first_try	type	loctype	address_returned_by_geocoder	address_returned_by_autocomplete	place_ids_autocompleted	lat_api_second_try	lon_api_second_try	lat_api_best	lon_api_best	api_coord_conf	distance_btwn_coords_meters	best_coordinate_set	correct_coordinates	corrected_lat	corrected_lon	manually_qaed_record	street_intersects_self	best_coordinate_set_expanded	final_lat	final_lon
162	2023-09-22	901427	09:16:00	Bicycle	NA	1	FALSE	FALSE	1	N MAIN ST	FROST ST	2023-09-23	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Sidwswipe, Opposite Direction	No	Traffic Control Signal	2	0	No Injury	4	41.85132	-71.40238	FALSE	FALSE	N Main Street and Frost Street, Providence, RI, USA	FALSE	-71.402373	41.85132979999999	intersection	geometric_center	frost st & n main st, providence, ri 02904, usa	NA	NA	NA	NA	41.85132979999999	-71.402373	NA	1.2357334153659996	NA	NA	NA	NA	FALSE	FALSE	Raw	41.85132	-71.40238
163	2023-09-25	901479	13:00:00	Pedestrian	1	NA	FALSE	FALSE	1	WATERMAN ST	BROWN ST	2023-09-25	One-Way Trafficway	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Pavement Markings	1	1	Complains Of Pain	NA	41.82705	-71.40304	FALSE	FALSE	Waterman Street and Brown Street, Providence, RI, USA	FALSE	-71.4030136	41.8270531	intersection	geometric_center	brown st & waterman st, providence, ri 02912, usa	NA	NA	NA	NA	41.8270531	-71.4030136	NA	2.216928890959848	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82705	-71.40304
164	2023-09-25	901481	08:14:00	Pedestrian	1	NA	FALSE	FALSE	1	BLACKSTONE ST	CULVER ST	2023-09-25	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	4	1	Complains Of Pain	NA	41.80993	-71.4085	FALSE	FALSE	Blackstone Street and Culver Street, Providence, RI, USA	FALSE	-71.4084982	41.8099346	intersection	geometric_center	blackstone st & culver st, providence, ri 02905, usa	NA	NA	NA	NA	41.8099346	-71.4084982	NA	0.5334053363951438	NA	NA	NA	NA	FALSE	FALSE	Raw	41.80993	-71.4085
165	2023-09-26	901504	08:02:00	Pedestrian	1	NA	FALSE	FALSE	1	HOPE ST	ANGELL ST	2023-09-26	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Complains Of Pain	NA	41.82821	-71.39744	FALSE	FALSE	Hope Street and Angell Street, Providence, RI, USA	FALSE	-71.3974982	41.8284083	intersection	geometric_center	hope st & angell st, providence, ri 02906, usa	NA	NA	NA	NA	41.8284083	-71.3974982	NA	22.596384960478137	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82821	-71.39744
166	2023-09-26	901518	14:16:00	Bicycle	NA	1	FALSE	FALSE	1	Cranston Street	BENEDICT ST	2023-09-26	Two-Way , Not Divided	Dry	Dawn	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Complains Of Pain	NA	41.80536	-71.43737	FALSE	FALSE	Cranston Street and Benedict Street, Providence, RI, USA	FALSE	-71.43728569999999	41.805444	intersection	geometric_center	cranston st & benedict st, providence, ri 02907, usa	NA	NA	NA	NA	41.805444	-71.43728569999999	NA	11.677757120918937	NA	NA	NA	NA	FALSE	FALSE	Raw	41.80536	-71.43737
167	2023-09-28	901587	15:18:00	Pedestrian	1	NA	FALSE	FALSE	1	PARK ROW WEST	AMERICAN EXPRESS PLZ	2023-09-28	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.82867	-71.41276	FALSE	FALSE	Park Row West and American Express Plz, Providence, RI, USA	FALSE	-71.4128343	41.8239891	locality	approximate	providence, ri, usa	NA	NA	NA	NA	41.8239891	-71.4128343	NA	521.1118533668421	Raw	NA	NA	NA	TRUE	FALSE	Raw	41.82867	-71.41276
168	2023-09-29	901610	12:15:00	Pedestrian	1	NA	FALSE	FALSE	1	SMITH ST	MAUDE ST	2023-09-29	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	2	1	Complains Of Pain	NA	41.83745	-71.43323	FALSE	FALSE	Smith Street and Maude Street, Providence, RI, USA	FALSE	-71.43348999999999	41.8375814	intersection	geometric_center	maude st & smith st, providence, ri 02908, usa	NA	NA	NA	NA	41.8375814	-71.43348999999999	NA	26.056756524808453	NA	NA	NA	NA	FALSE	FALSE	Raw	41.83745	-71.43323
169	2023-10-01	901707	15:32:00	Bicycle	NA	1	FALSE	FALSE	1	593 Eddy Street	Eddy St/ Dudley St	2023-10-01	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	5	1	Complains Of Pain	NA	41.81189	-71.40706	TRUE	FALSE	593 Eddy Street, Providence, RI, USA	FALSE	-71.4084855	41.8113828	premise	rooftop	593 eddy st, providence, ri 02903, usa	NA	NA	NA	NA	41.8113828	-71.4084855	NA	131.06053905039752	Raw	NA	NA	NA	TRUE	FALSE	Raw	41.81189	-71.40706
170	2023-10-02	901723	07:12:00	Bicycle	NA	1	FALSE	FALSE	1	ELMGROVE AVE	DOYLE AVE	2023-10-02	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	4	1	Complains Of Pain	NA	41.83883	-71.39229	FALSE	FALSE	Elmgrove Ave and Doyle Ave, Providence, RI, USA	FALSE	-71.392329	41.8390276	intersection	geometric_center	elmgrove ave & doyle ave, providence, ri 02906, usa	NA	NA	NA	NA	41.8390276	-71.392329	NA	22.233265634109983	NA	NA	NA	NA	FALSE	FALSE	Raw	41.83883	-71.39229
171	2023-10-02	901743	17:16:00	Bicycle	NA	1	FALSE	FALSE	1	ONTARIO ST.	HAMILTON ST	2023-10-02	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Non-Incapacitating	NA	41.79941	-71.42089	FALSE	FALSE	Ontario St. and Hamilton Street, Providence, RI, USA	FALSE	-71.4212129	41.7993179	intersection	geometric_center	ontario st & hamilton st, providence, ri 02907, usa	NA	NA	NA	NA	41.7993179	-71.4212129	NA	28.69083312637157	NA	NA	NA	NA	FALSE	FALSE	Raw	41.79941	-71.42089
172	2023-10-03	901787	23:56:00	Pedestrian	1	NA	FALSE	FALSE	1	DEXTER ST	POTTERS AVE	2023-10-04	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Complains Of Pain	NA	41.80209	-71.43081	FALSE	FALSE	Dexter Street and Potters Ave, Providence, RI, USA	FALSE	-71.4305866	41.8024973	intersection	geometric_center	potters ave & dexter st, providence, ri 02907, usa	NA	NA	NA	NA	41.8024973	-71.4305866	NA	48.98394777180428	NA	NA	NA	NA	FALSE	FALSE	Raw	41.80209	-71.43081
173	2023-10-03	901784	18:27:00	Pedestrian	1	NA	FALSE	FALSE	1	ELMWOOD AVE.	CARLISLE ST	2023-10-03	Two-Way , Not Divided	Dry	Dawn	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Non-Incapacitating	NA	41.78376	-71.41892	FALSE	FALSE	Elmwood Ave. and Carlisle Street, Providence, RI, USA	FALSE	-71.4188849	41.7840034	intersection	geometric_center	carlisle st & elmwood ave, providence, ri 02907, usa	NA	NA	NA	NA	41.7840034	-71.4188849	NA	27.251360316467213	NA	NA	NA	NA	FALSE	FALSE	Raw	41.78376	-71.41892
174	2023-10-03	901781	17:42:00	Bicycle	NA	1	FALSE	FALSE	1	BLACKSTONE BLVD.	PRESIDENT AVE	2023-10-03	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Non-Incapacitating	NA	41.8365	-71.3845	FALSE	FALSE	Blackstone Blvd. and President Ave, Providence, RI, USA	FALSE	-71.38451069999999	41.8365032	intersection	geometric_center	president ave & blackstone blvd, providence, ri 02906, usa	NA	NA	NA	NA	41.8365032	-71.38451069999999	NA	0.9562697375709124	NA	NA	NA	NA	FALSE	FALSE	Raw	41.8365	-71.3845
175	2023-10-04	901789	06:17:00	Pedestrian	1	NA	FALSE	FALSE	1	N MAIN ST	Pleasant St	2023-10-04	One-Way Trafficway	Dry	Dawn	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Fatal	NA	41.83921	-71.40904	FALSE	FALSE	N Main Street and Pleasant Street, Providence, RI, USA	FALSE	-71.4090509	41.8392056	intersection	geometric_center	pleasant st & n main st, providence, ri 02906, usa	NA	NA	NA	NA	41.8392056	-71.4090509	NA	1.0281607626802507	NA	NA	NA	NA	FALSE	FALSE	Raw	41.83921	-71.40904
176	2023-10-05	901826	00:12:00	Pedestrian	1	NA	FALSE	FALSE	1	Eaton Street	Pembroke Ave	2023-10-05	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.8411	-71.42942	FALSE	FALSE	Eaton Street and Pembroke Ave, Providence, RI, USA	FALSE	-71.4294094	41.841112	intersection	geometric_center	eaton st & pembroke ave, providence, ri 02908, usa	NA	NA	NA	NA	41.841112	-71.4294094	NA	1.5991392974872027	NA	NA	NA	NA	FALSE	FALSE	Raw	41.8411	-71.42942
177	2023-10-06	901924	17:16:00	Other	NA	1	TRUE	FALSE	1	CUSHING ST	HOPE ST	2023-10-07	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	0	No Injury	NA	41.83018	-71.39871	FALSE	FALSE	Cushing Street and Hope Street, Providence, RI, USA	FALSE	-71.3987121	41.83019059999999	intersection	geometric_center	hope st & cushing st, providence, ri 02906, usa	NA	NA	NA	NA	41.83019059999999	-71.3987121	NA	1.1927740833652622	NA	NA	NA	NA	FALSE	FALSE	Raw	41.83018	-71.39871
178	2023-10-06	901880	20:46:00	Other	NA	NA	TRUE	FALSE	3	THAYER ST	BOWEN ST	2023-10-06	One-Way Trafficway	Dry	Daylight	Clear	Sideswipe, Same Direction	Yes, M/V and Driver Left Scene	No Controls	3	0	No Injury	NA	41.83049	-71.40096	FALSE	FALSE	Thayer Street and Bowen Street, Providence, RI, USA	FALSE	-71.4009914	41.8308225	intersection	geometric_center	thayer st & bowen st, providence, ri 02906, usa	NA	NA	NA	NA	41.8308225	-71.4009914	NA	37.10525234003487	NA	NA	NA	NA	FALSE	FALSE	Raw	41.83049	-71.40096
179	2023-10-07	901939	01:37:00	Pedestrian	1	NA	FALSE	FALSE	1	CHARLES ST	CORLISS ST	2023-10-07	One-Way Trafficway	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	0	No Injury	NA	41.83855	-71.41511	FALSE	FALSE	Charles Street and Corliss Street, Providence, RI, USA	FALSE	-71.4124894	41.8411709	route	geometric_center	corliss st, providence, ri 02904, usa	Charles Street & Corliss Street, Providence, RI, USA	EjRDaGFybGVzIFN0cmVldCAmIENvcmxpc3MgU3RyZWV0LCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJVVJ5mB1F5IkRpcYG1dpqiVsSFAoSCVVSeZgdReSJEaXGBtXaaolbGhQKEgl1C85s8UTkiRHLZMsuNVX9MhoUChIJMSS4NuJE5IkR9A92oVVA2AUiCg0J_O8YFYsDb9U	41.8380809	-71.41448849999999	41.8380809	-71.41448849999999	NA	73.37443679631191	NA	NA	NA	NA	FALSE	FALSE	Raw	41.83855	-71.41511
180	2023-10-09	901984	02:32:00	Pedestrian	2	NA	TRUE	FALSE	1	THAYER ST	BENEVOLENT ST	2023-10-09	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Rear End(Front-to-Rear)	Yes, M/V and Driver Left Scene	No Controls	2	2	Complains Of Pain	NA	41.82476	-71.40027	FALSE	FALSE	Thayer Street and Benevolent Street, Providence, RI, USA	FALSE	-71.40026399999999	41.8247985	intersection	geometric_center	thayer st & benevolent st, providence, ri 02912, usa	NA	NA	NA	NA	41.8247985	-71.40026399999999	NA	4.314604696169869	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82476	-71.40027
181	2023-10-09	901997	16:27:00	Bicycle	NA	NA	FALSE	FALSE	1	VALLEY ST	RIVER AVE	2023-10-09	Two-Way , Not Divided	Dry	Daylight	Clear	Head-On (Front - to - Front)	No	No Controls	3	1	Complains Of Pain	NA	41.8281	-71.43491	FALSE	FALSE	Valley Street and River Ave, Providence, RI, USA	FALSE	-71.435152	41.827984	intersection	geometric_center	valley st & river ave, providence, ri 02908, usa	NA	NA	NA	NA	41.827984	-71.435152	NA	23.86850512688113	NA	NA	NA	NA	FALSE	FALSE	Raw	41.8281	-71.43491
182	2023-10-09	902028	20:07:00	Pedestrian	1	NA	FALSE	FALSE	1	ALBRO ST	220 ATWELLS AVE	2023-10-10	One-Way Trafficway	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.82316	-71.42482	FALSE	FALSE	Albro Street and 220 Atwells Ave, Providence, RI, USA	FALSE	-71.42532130000001	41.8233219	subpremise	rooftop	220 atwells ave, providence, ri 02903, usa	NA	NA	NA	NA	41.8233219	-71.42532130000001	NA	45.32321022435911	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82316	-71.42482
183	2023-10-11	902062	09:13:00	Bicycle	NA	1	FALSE	FALSE	1	CHARLES ST	CORLISS ST	2023-10-11	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Fatal	NA	41.83837	-71.4149	FALSE	FALSE	Charles Street and Corliss Street, Providence, RI, USA	FALSE	-71.4124894	41.8411709	route	geometric_center	corliss st, providence, ri 02904, usa	Charles Street & Corliss Street, Providence, RI, USA	EjRDaGFybGVzIFN0cmVldCAmIENvcmxpc3MgU3RyZWV0LCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJVVJ5mB1F5IkRpcYG1dpqiVsSFAoSCVVSeZgdReSJEaXGBtXaaolbGhQKEgl1C85s8UTkiRHLZMsuNVX9MhoUChIJMSS4NuJE5IkR9A92oVVA2AUiCg0J_O8YFYsDb9U	41.8380809	-71.41448849999999	41.8380809	-71.41448849999999	NA	46.90902185740354	NA	NA	NA	NA	FALSE	FALSE	Raw	41.83837	-71.4149
184	2023-10-12	902091	07:43:00	Pedestrian	1	NA	FALSE	FALSE	1	PINE ST	SOMERSET ST	2023-10-12	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Complains Of Pain	NA	41.81246	-71.41959	FALSE	FALSE	Pine Street and Somerset Street, Providence, RI, USA	FALSE	-71.4189293	41.8120584	route	geometric_center	somerset st, providence, ri, usa	Pine Street & Somerset Street, Providence, RI, USA	EjJQaW5lIFN0cmVldCAmIFNvbWVyc2V0IFN0cmVldCwgUHJvdmlkZW5jZSwgUkksIFVTQSJmImQKFAoSCZHxvGpwReSJESfQjf6jZnwYEhQKEgmR8bxqcEXkiREn0I3-o2Z8GBoUChIJOZMJU2xF5IkRoCks8G_vwjwaFAoSCevDHxlwReSJEcOvKHyw6CVNIgoNLRLsGBX1Om7V	41.8124333	-71.4196235	41.8124333	-71.4196235	NA	4.069364228782189	NA	NA	NA	NA	FALSE	FALSE	Raw	41.81246	-71.41959
185	2023-10-14	902163	13:03:00	Bicycle	NA	NA	FALSE	FALSE	2	BROAD ST	ATLANTIC AVE	2023-10-14	Two-Way , Not Divided	Dry	Daylight	Cloudy	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	2	1	Incapacitating	NA	41.79957	-71.41636	FALSE	FALSE	Broad Street and Atlantic Ave, Providence, RI, USA	FALSE	-71.4161381	41.7994012	intersection	geometric_center	atlantic ave & broad st, providence, ri 02907, usa	NA	NA	NA	NA	41.7994012	-71.4161381	NA	26.309585719216727	NA	NA	NA	NA	FALSE	FALSE	Raw	41.79957	-71.41636
186	2023-10-18	902291	16:02:00	Other	NA	1	TRUE	FALSE	1	WATERMAN ST	BENEFIT ST	2023-10-18	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.82725	-71.40751	FALSE	FALSE	Waterman Street and Benefit Street, Providence, RI, USA	FALSE	-71.4074823	41.827215	intersection	geometric_center	benefit st & waterman st, providence, ri 02906, usa	NA	NA	NA	NA	41.827215	-71.4074823	NA	4.523253597952533	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82725	-71.40751
187	2023-10-19	902333	18:16:00	Pedestrian	1	NA	FALSE	FALSE	1	COLE AVE	GORTON ST	2023-10-19	Two-Way , Not Divided	Dry	Dark - Not Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	0	No Injury	2	41.84415	-71.3892	FALSE	FALSE	Cole Ave and Gorton Street, Providence, RI, USA	FALSE	-71.3892063	41.8441513	intersection	geometric_center	cole ave & gorton st, providence, ri 02906, usa	NA	NA	NA	NA	41.8441513	-71.3892063	NA	0.5421236891194936	NA	NA	NA	NA	FALSE	FALSE	Raw	41.84415	-71.3892
188	2023-10-22	904392	10:53:00	Bicycle	1	NA	FALSE	FALSE	1	PUBLIC ST	ELMWOOD AVE	2023-10-22	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	4	1	Complains Of Pain	NA	41.80222	-71.42547	FALSE	FALSE	Public Street and Elmwood Ave, Providence, RI, USA	FALSE	-71.4229658	41.7920613	route	geometric_center	elmwood ave, providence, ri, usa	NA	NA	NA	NA	41.7920613	-71.4229658	NA	1149.798954388185	Raw	NA	NA	NA	TRUE	FALSE	Raw	41.80222	-71.42547
189	2023-10-23	904424	15:10:00	Bicycle	NA	1	FALSE	FALSE	1	BOSWORTH ST	MANTON AVE	2023-10-23	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	2	1	Complains Of Pain	NA	41.82216	-71.44947	FALSE	FALSE	Bosworth Street and Manton Ave, Providence, RI, USA	FALSE	-71.4494519	41.8221731	intersection	geometric_center	bosworth st & manton ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8221731	-71.4494519	NA	2.093126764455858	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82216	-71.44947
190	2023-10-24	904458	16:03:00	Pedestrian	1	NA	FALSE	FALSE	1	MAGNOLIA ST.	BANCROFT ST	2023-10-24	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	1	Complains Of Pain	NA	41.81255	-71.4475	FALSE	FALSE	Magnolia St. and Bancroft Street, Providence, RI, USA	FALSE	-71.447502	41.812553	route	geometric_center	bancroft st, providence, ri 02909, usa	Magnolia St & Bancroft Street, Providence, RI, USA	EjJNYWdub2xpYSBTdCAmIEJhbmNyb2Z0IFN0cmVldCwgUHJvdmlkZW5jZSwgUkksIFVTQSJmImQKFAoSCasok56OReSJEQeURDRvuFrbEhQKEgmrKJOejkXkiREHlEQ0b7ha2xoUChIJjxbPV45F5IkRloarTIopnaMaFAoSCTuMy5iOReSJESK-ijvDDlD8IgoN2hbsGBX0-WnV	41.812553	-71.447502	41.812553	-71.447502	NA	0.3729131003252346	NA	NA	NA	NA	FALSE	FALSE	Raw	41.81255	-71.4475
191	2023-10-25	904481	21:58:00	Pedestrian	1	NA	FALSE	TRUE	1	OXFORD ST	HARRIET ST	2023-10-25	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	0	Unknown	NA	41.80175	-71.4124	FALSE	FALSE	Oxford Street and Harriet Street, Providence, RI, USA	FALSE	-71.4124065	41.8017529	intersection	geometric_center	oxford st & harriet st, providence, ri 02905, usa	NA	NA	NA	NA	41.8017529	-71.4124065	NA	0.6286200673573473	NA	NA	NA	NA	FALSE	FALSE	Raw	41.80175	-71.4124
192	2023-10-26	904494	17:21:00	Bicycle	NA	1	FALSE	FALSE	1	ADELAIDE AVE	ELMWOOD AVE	2023-10-26	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.79634	-71.42352	FALSE	FALSE	Adelaide Ave and Elmwood Ave, Providence, RI, USA	FALSE	-71.42499500000001	41.79588700000001	intersection	geometric_center	adelaide ave & elmwood ave, providence, ri 02907, usa	NA	NA	NA	NA	41.79588700000001	-71.42499500000001	NA	132.39184753132815	Raw	NA	NA	NA	TRUE	FALSE	Raw	41.79634	-71.42352
193	2023-10-26	904483	08:07:00	Pedestrian	1	NA	TRUE	FALSE	1	STATE ST	ORMS ST EXIT 23	2023-10-26	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.83472	-71.41432	FALSE	FALSE	State Street and Orms St Exit 23, Providence, RI, USA	FALSE	-71.4191013	41.8342191	route	geometric_center	orms st, providence, ri, usa	State Street & Orms St, Providence, RI, USA	EitTdGF0ZSBTdHJlZXQgJiBPcm1zIFN0LCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJgXSfcBxF5IkRpQWViS383hMSFAoSCYF0n3AcReSJEaUFlYkt_N4TGhQKEgm94rfqG0XkiRE8RkwHh4qxWBoUChIJJ2knvwRF5IkRzK6GSUqZqcEiCg2Zeu8YFSEJb9U	41.8347673	-71.4143455	41.8347673	-71.4143455	NA	5.674307766882982	NA	NA	NA	NA	FALSE	FALSE	Raw	41.83472	-71.41432
194	2023-10-26	904490	17:11:00	Bicycle	NA	1	FALSE	FALSE	1	Broadway	ATWELLS AVE	2023-10-26	Two-Way , Not Divided	Wet	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Non-Incapacitating	NA	41.8224	-71.418450000000007	FALSE	FALSE	Broadway and Atwells Ave, Providence, RI, USA	FALSE	-71.4363598	41.8244829	route	geometric_center	atwells ave, providence, ri, usa	Broadway & Atwells Ave, Providence, RI, USA	EitCcm9hZHdheSAmIEF0d2VsbHMgQXZlLCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJTTRHew1F5IkRZCoShZCvLQ0SFAoSCU00R3sNReSJEWQqEoWQry0NGhQKEgmlteWGdUXkiREawjOx16RvsxoUChIJ7W1EBqJF5IkRRornUFgoCTQiCg3OmO0YFQVnbtU	41.8224334	-71.41849549999999	41.8224334	-71.41849549999999	NA	5.298228113398904	NA	NA	NA	NA	FALSE	FALSE	Raw	41.8224	-71.418450000000007
195	2023-10-28	904561	16:55:00	Pedestrian	1	NA	TRUE	FALSE	1	WATERMAN ST	PROSPECT ST	2023-10-28	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Opposite Direction	No	Traffic Control Signal	3	1	Non-Incapacitating	NA	41.82691	-71.40472	FALSE	FALSE	Waterman Street and Prospect Street, Providence, RI, USA	FALSE	-71.40471029999999	41.8269107	intersection	geometric_center	waterman st & prospect st, providence, ri 02906, usa	NA	NA	NA	NA	41.8269107	-71.40471029999999	NA	0.8083905950673639	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82691	-71.40472
196	2023-10-29	904627	13:24:00	Bicycle	NA	1	FALSE	FALSE	1	BOWEN ST	THAYER ST	2023-10-31	One-Way Trafficway	Wet	Daylight	Rain	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Stop Signs	4	0	No Injury	NA	41.83084	-71.401	FALSE	FALSE	Bowen Street and Thayer Street, Providence, RI, USA	FALSE	-71.4009914	41.8308225	intersection	geometric_center	thayer st & bowen st, providence, ri 02906, usa	NA	NA	NA	NA	41.8308225	-71.4009914	NA	2.074586087184476	NA	NA	NA	NA	FALSE	FALSE	Raw	41.83084	-71.401
197	2023-10-30	904602	09:33:00	Pedestrian	2	NA	FALSE	FALSE	1	SMITHFIELD AVE	SILVER SPRING ST	2023-10-30	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	4	2	Incapacitating	NA	41.85653	-71.41046	FALSE	FALSE	Smithfield Ave and Silver Spring Street, Providence, RI, USA	FALSE	-71.41078019999999	41.8566389	intersection	geometric_center	silver spring st & smithfield ave, providence, ri 02904, usa	NA	NA	NA	NA	41.8566389	-71.41078019999999	NA	29.18544432536088	NA	NA	NA	NA	FALSE	FALSE	Raw	41.85653	-71.41046
198	2023-10-30	904611	17:18:00	Pedestrian	1	NA	FALSE	FALSE	1	Smith St.	CHALKSTONE AVE	2023-10-30	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.83524	-71.42572	FALSE	FALSE	Smith St. and Chalkstone Ave, Providence, RI, USA	FALSE	-71.4256425	41.83522139999999	intersection	geometric_center	chalkstone ave & smith st, providence, ri 02908, usa	NA	NA	NA	NA	41.83522139999999	-71.4256425	NA	6.753130375094496	NA	NA	NA	NA	FALSE	FALSE	Raw	41.83524	-71.42572
199	2023-10-31	904622	06:07:00	Bicycle	NA	1	FALSE	FALSE	1	VALLEY ST	RIVER AVE	2023-10-31	Two-Way , Not Divided	Dry	Dusk	Clear	Angle (Front - to - Side) Same Direction	No	No Controls	3	1	Non-Incapacitating	NA	41.82796	-71.43516	FALSE	FALSE	Valley Street and River Ave, Providence, RI, USA	FALSE	-71.435152	41.827984	intersection	geometric_center	valley st & river ave, providence, ri 02908, usa	NA	NA	NA	NA	41.827984	-71.435152	NA	2.75284785123436	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82796	-71.43516
200	2023-11-03	904718	12:57:00	Pedestrian	1	NA	TRUE	FALSE	1	BROAD ST	CAHIR ST	2023-11-03	Two-Way, Not Divided With a Continuous Left Turn Lane	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	Yes, M/V and Driver Left Scene	Traffic Control Signal	2	1	Complains Of Pain	NA	41.81692	-71.41795	FALSE	FALSE	Broad Street and Cahir Street, Providence, RI, USA	FALSE	-71.41789229999999	41.8169459	intersection	geometric_center	broad st & cahir st, providence, ri 02903, usa	NA	NA	NA	NA	41.8169459	-71.41789229999999	NA	5.588231094641271	NA	NA	NA	NA	FALSE	FALSE	Raw	41.81692	-71.41795
