row_number	crash_date	crash_report_id	crash_time	type_of_collision	collision_type	street_or_highway	nearest_intersection	report_date	type_of_roadway	road_surface_condition	light_condition	weather_condition	manner_of_impact	hit_and_run	traffic_control	person_count	injury_count	most_serious_injury	number_of_vehicles	number_of_lanes	lat_raw	lon_raw	has_st_number	is_intersection_null	address_sent_to_geocoder	is_address_blank	lon_api_first_try	lat_api_first_try	type	loctype	address_returned_by_geocoder	address_returned_by_autocomplete	place_ids_autocompleted	lat_api_second_try	lon_api_second_try	lat_api_best	lon_api_best	distance_btwn_coords_meters
1552	2025-04-30	923796	16:12:00	Vehicle - Pedestrian	Pedestrian	WASHINGTON ST	EMPIRE ST	2025-05-01	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	0	No Injury	1	NA	41.82182	-71.41645	FALSE	FALSE	Washington Street and Empire Street, Providence, RI, USA	FALSE	-71.4157481	41.8213721	route	geometric_center	empire st, providence, ri 02903, usa	Washington Street & Empire Street, Providence, RI, USA	EjZXYXNoaW5ndG9uIFN0cmVldCAmIEVtcGlyZSBTdHJlZXQsIFByb3ZpZGVuY2UsIFJJLCBVU0EiZiJkChQKEgmNpp3sEkXkiRHnvAEsqcaDvRIUChIJjaad7BJF5IkR57wBLKnGg70aFAoSCanazZwSReSJERoH0JajEjT2GhQKEgnHPO_pEkXkiRGhxI4iuiomFSIKDcuC7RgV0Ldu1Q	41.8218699	-71.4164272	41.8218699	-71.4164272	5.86803253601497
1560	2025-04-30	923771	16:50:00	Vehicle - Pedestrian	Pedestrian	NARRAGANSETT AVE	ROGER WILLIAMS AVE	2025-04-30	Two-Way , Not Divided	Dry	Daylight	Clear	Sideswipe, Same Direction	No	No Controls	3	3	Complains Of Pain	2	NA	41.78883	-71.42363	FALSE	FALSE	Narragansett Ave and Roger Williams Ave, Providence, RI, USA	FALSE	-71.4234687	41.7885148	intersection	geometric_center	roger williams ave & narragansett ave, providence, ri 02907, usa	NA	NA	NA	NA	41.7885148	-71.4234687	37.5552893642173
1562	2025-04-30	923773	19:01:00	Vehicle - Pedestrian	Pedestrian	PUBLIC ST	EDDY ST	2025-04-30	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Complains Of Pain	1	NA	41.80731	-71.40725	FALSE	FALSE	Public Street and Eddy Street, Providence, RI, USA	FALSE	-71.4072274	41.8073419	intersection	geometric_center	public st & eddy st, providence, ri 02903, usa	NA	NA	NA	NA	41.8073419	-71.4072274	4.015829662681415
1568	2025-04-30	923753	08:54:00	Vehicle - Pedestrian	Bicycle	BROADWAY	ATWELLS AVE	2025-04-30	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Unknown	Yes, Driver Left Scene	Pavement Markings	3	1	Non-Incapacitating	1	NA	41.8225	-71.41819	FALSE	FALSE	Broadway and Atwells Ave, Providence, RI, USA	FALSE	-71.4363593	41.8244805	route	geometric_center	atwells ave, providence, ri, usa	Broadway & Atwells Ave, Providence, RI, USA	EitCcm9hZHdheSAmIEF0d2VsbHMgQXZlLCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJTTRHew1F5IkRZCoShZCvLQ0SFAoSCU00R3sNReSJEWQqEoWQry0NGhQKEgmlteWGdUXkiREawjOx16RvsxoUChIJ7W1EBqJF5IkRRornUFgoCTQiCg2TmO0YFTdnbtU	41.8224275	-71.41849049999999	41.8224275	-71.41849049999999	26.202448479806595
1629	2025-04-27	923659	19:11:00	Vehicle - Pedestrian	Bicycle	BLACKSTONE BLVD	LAUREL AVE	2025-04-27	Two-Way, Divided, Positive Median Barrier	Dry	Dawn	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Other	1	1	Complains Of Pain	1	NA	41.83811	-71.3854	FALSE	FALSE	Blackstone Blvd and Laurel Ave, Providence, RI, USA	FALSE	-71.3854333	41.8382317	intersection	geometric_center	blackstone blvd & laurel ave, providence, ri 02906, usa	NA	NA	NA	NA	41.8382317	-71.3854333	13.826223221398804
1635	2025-04-27	923635	00:36:00	Vehicle - Pedestrian	Pedestrian	S WATER ST / PIKE ST	NA	2025-04-27	One-Way Trafficway	Dry	Dark - Lighted	Cloudy	Angle (Front - to - Side) Same Direction	Yes, M/V and Driver Left Scene	No Controls	3	0	No Injury	2	NA	41.81787	-71.40097	FALSE	TRUE	S Water Street / Pike Street, Providence, RI, USA	FALSE	-71.4008269	41.8177208	intersection	geometric_center	s water st & pike st, providence, ri 02903, usa	NA	NA	NA	NA	41.8177208	-71.4008269	20.415652569205232
1642	2025-04-27	923652	13:23:00	Vehicle - Pedestrian	Bicycle	1 BODELL AVE	ETNA ST	2025-04-27	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	1	NA	41.81661	-71.45223	TRUE	FALSE	1 Bodell Ave, Providence, RI, USA	FALSE	-71.4513655	41.816847	premise	rooftop	1 bodell ave, providence, ri 02909, usa	NA	NA	NA	NA	41.816847	-71.4513655	76.42113426397383
1643	2025-04-27	923653	09:05:00	Vehicle - Pedestrian	Pedestrian	Roosevelt St	WEBSTER AVE	2025-04-27	Two-Way , Not Divided	Unknown	Unknown	Clear	Unknown	Yes, M/V and Driver Left Scene	No Controls	2	0	Unknown	2	NA	41.81141	-71.44906	FALSE	FALSE	Roosevelt Street and Webster Ave, Providence, RI, USA	FALSE	-71.44963179999999	41.8112807	intersection	geometric_center	webster ave & roosevelt st, providence, ri 02909, usa	NA	NA	NA	NA	41.8112807	-71.44963179999999	49.57836277207649
1686	2025-04-25	923584	09:47:00	Vehicle - Pedestrian	Bicycle	AUTUMN ST	EDDY ST	2025-04-25	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	1	NA	41.80098	-71.4061	FALSE	FALSE	Autumn Street and Eddy Street, Providence, RI, USA	FALSE	-71.406126	41.8010017	intersection	geometric_center	autumn st & eddy st, providence, ri 02905, usa	NA	NA	NA	NA	41.8010017	-71.406126	3.2389091784282944
1697	2025-04-25	923600	22:11:00	Vehicle - Pedestrian	Bicycle	PINE ST	CHESTNUT ST	2025-04-25	One-Way Trafficway	Dry	Dark - Lighted	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Non-Incapacitating	1	NA	41.81944	-71.41294	FALSE	FALSE	Pine Street and Chestnut Street, Providence, RI, USA	FALSE	-71.4108051	41.8185205	route	geometric_center	chestnut st, providence, ri, usa	NA	NA	NA	NA	41.8185205	-71.4108051	204.564677334767
1703	2025-04-24	923545	08:20:00	Vehicle - Pedestrian	Bicycle	60 VALLEY ST	SCHOOL ST	2025-04-24	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Non-Incapacitating	1	NA	41.81896	-71.44059	TRUE	FALSE	60 Valley Street, Providence, RI, USA	FALSE	-71.44164719999999	41.8184676	premise	rooftop	60 valley st, providence, ri 02909, usa	NA	NA	NA	NA	41.8184676	-71.44164719999999	103.42675461595222
1714	2025-04-24	923568	20:28:00	Vehicle - Pedestrian	Pedestrian	UNION AVE	WAVERLY ST	2025-04-24	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Angle (Front - to - Side) Opposite Direction	No	No Controls	4	2	Complains Of Pain	3	NA	41.8095	-71.43755	FALSE	FALSE	Union Ave and Waverly Street, Providence, RI, USA	FALSE	-71.4371504	41.8096104	intersection	geometric_center	union ave & waverly st, providence, ri 02909, usa	NA	NA	NA	NA	41.8096104	-71.4371504	35.3606260211027
1719	2025-04-24	923551	12:13:00	Vehicle - Pedestrian	Pedestrian	SHIPYARD ST	ERNEST ST	2025-04-24	Two-Way , Not Divided	Dry	Daylight	Clear	Unknown	No	No Controls	3	1	Complains Of Pain	1	NA	41.79151	-71.39129	FALSE	FALSE	Shipyard Street and Ernest Street, Providence, RI, USA	FALSE	-71.393991	41.7946722	intersection	geometric_center	ernest st & shipyard st, providence, ri 02905, usa	NA	NA	NA	NA	41.7946722	-71.393991	417.33213621029677
1724	2025-04-24	923692	18:30:00	Vehicle - Pedestrian	Pedestrian	DE SOTO ST	GROVE ST	2025-04-28	Two-Way , Not Divided	Dry	Daylight	Clear	Sideswipe, Same Direction	Yes, M/V and Driver Left Scene	No Controls	2	0	Unknown	2	NA	41.8203	-71.43908	FALSE	FALSE	De Soto Street and Grove Street, Providence, RI, USA	FALSE	-71.4391815	41.8201613	intersection	geometric_center	grove st & de soto st, providence, ri 02909, usa	NA	NA	NA	NA	41.8201613	-71.4391815	17.586855577650184
1725	2025-04-24	923727	12:31:00	Vehicle - Pedestrian	Pedestrian	Cranston st	Huntington Ave	2025-04-29	Two-Way , Not Divided	Dry	Daylight	Clear	Rear End(Front-to-Rear)	Yes, M/V and Driver Left Scene	No Controls	3	0	No Injury	2	2	NA	NA	FALSE	FALSE	Cranston Street and Huntington Ave, Providence, RI, USA	FALSE	-71.4392216	41.80375230000001	intersection	geometric_center	cranston st & huntington ave, providence, ri 02907, usa	NA	NA	NA	NA	41.80375230000001	-71.4392216	NA
1733	2025-04-23	923613	10:35:00	Vehicle - Pedestrian	Pedestrian	CHAPMAN ST	VIRGINIA AVE	2025-04-23	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	2	1	Complains Of Pain	1	NA	41.79267	-71.40049	FALSE	FALSE	Chapman Street and Virginia Ave, Providence, RI, USA	FALSE	-71.4004807	41.7926989	intersection	geometric_center	chapman st & virginia ave, providence, ri 02905, usa	NA	NA	NA	NA	41.7926989	-71.4004807	3.308430338445872
1785	2025-04-22	924034	19:30:00	Vehicle - Pedestrian	Pedestrian	DABOLL ST	DEXTER ST	2025-05-07	Two-Way , Not Divided	Dry	Dusk	Clear	Other	No	No Controls	2	1	Complains Of Pain	1	NA	41.80404	-71.43011	FALSE	FALSE	Daboll Street and Dexter Street, Providence, RI, USA	FALSE	-71.4301895	41.8040563	intersection	geometric_center	daboll st & dexter st, providence, ri 02907, usa	NA	NA	NA	NA	41.8040563	-71.4301895	6.8419634119954695
1796	2025-04-21	923444	04:51:00	Vehicle - Pedestrian	Pedestrian	328 Pocasset Avenue	ALTO ST	2025-04-21	Unknown	Dry	Dark - Not Lighted	Clear	Angle (Front - to - Side) Same Direction	Yes, M/V and Driver Left Scene	No Controls	2	0	No Injury	2	NA	41.80578	-71.45756	TRUE	FALSE	328 Pocasset Avenue, Providence, RI, USA	FALSE	-71.457287	41.8059127	premise	rooftop	328 pocasset ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8059127	-71.457287	27.044008170779858
1801	2025-04-21	923460	09:20:00	Vehicle - Pedestrian	Pedestrian	ETHAN ST	SOPHIA ST	2025-04-21	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Same Direction	Yes, M/V and Driver Left Scene	Stop Signs	3	1	Complains Of Pain	2	NA	41.80882	-71.45823	FALSE	FALSE	Ethan Street and Sophia Street, Providence, RI, USA	FALSE	-71.45823109999999	41.8088424	intersection	geometric_center	sophia st & ethan st, providence, ri 02909, usa	NA	NA	NA	NA	41.8088424	-71.45823109999999	2.4952264574605727
1803	2025-04-21	923590	15:34:00	Vehicle - Pedestrian	Pedestrian	BLACKSTONE ST	GAY ST	2025-04-25	Two-Way , Not Divided	Dry	Daylight	Clear	Sideswipe, Same Direction	No	No Controls	2	0	No Injury	2	NA	41.80937	-71.41265	FALSE	FALSE	Blackstone Street and Gay Street, Providence, RI, USA	FALSE	-71.41277620000001	41.80938270000001	intersection	geometric_center	gay st & blackstone st, providence, ri 02905, usa	NA	NA	NA	NA	41.80938270000001	-71.41277620000001	10.566308319900102
1810	2025-04-20	923442	20:39:00	Vehicle - Pedestrian	Pedestrian	CHALKSTONE AVE	BERLIN ST	2025-04-20	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Pavement Markings	1	1	Complains Of Pain	1	NA	41.83229	-71.44199	FALSE	FALSE	Chalkstone Ave and Berlin Street, Providence, RI, USA	FALSE	-71.4417316	41.8323032	intersection	geometric_center	berlin st & chalkstone ave, providence, ri 02908, usa	NA	NA	NA	NA	41.8323032	-71.4417316	21.483085990875157
1814	2025-04-20	923426	14:54:00	Vehicle - Pedestrian	Pedestrian	W FOUNTAIN ST	DEAN ST	2025-04-20	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	1	NA	41.81943	-71.42098	FALSE	FALSE	W Fountain Street and Dean Street, Providence, RI, USA	FALSE	-71.42092319999999	41.8194003	intersection	geometric_center	dean st & w fountain st, providence, ri 02903, usa	NA	NA	NA	NA	41.8194003	-71.42092319999999	5.756343999049745
1818	2025-04-20	923432	17:21:00	Vehicle - Pedestrian	Pedestrian	PROVIDENCE ST	LOCKWOOD ST	2025-04-20	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	3	1	Complains Of Pain	1	NA	41.81294	-71.41599	FALSE	FALSE	Providence Street and Lockwood Street, Providence, RI, USA	FALSE	-71.4160028	41.8129677	intersection	geometric_center	lockwood st & providence st, providence, ri 02903, usa	NA	NA	NA	NA	41.8129677	-71.4160028	3.2613090996259686
1847	2025-04-19	923384	13:30:00	Vehicle - Pedestrian	Pedestrian	N MAIN ST	DOYLE AVE	2025-04-19	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	6	1	Complains Of Pain	2	NA	41.8385	-71.4092	FALSE	FALSE	N Main Street and Doyle Ave, Providence, RI, USA	FALSE	-71.4092347	41.8383506	intersection	geometric_center	n main st & doyle ave, providence, ri 02906, usa	NA	NA	NA	NA	41.8383506	-71.4092347	16.878293265889592
1848	2025-04-19	923385	14:26:00	Vehicle - Pedestrian	Pedestrian	FRANCIS ST	GASPEE ST	2025-04-19	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, Driver Left Scene	Traffic Control Signal	2	0	Unknown	1	NA	41.82916	-71.41506	FALSE	FALSE	Francis Street and Gaspee Street, Providence, RI, USA	FALSE	-71.4133004	41.8298382	route	geometric_center	gaspee st, providence, ri 02903, usa	NA	NA	NA	NA	41.8298382	-71.4133004	164.32475135566597
1853	2025-04-19	923396	17:47:00	Vehicle - Pedestrian	Bicycle	VALLEY ST	DEAN ST	2025-04-19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	5	0	No Injury	1	NA	41.83139	-71.42848	FALSE	FALSE	Valley Street and Dean Street, Providence, RI, USA	FALSE	-71.4242087	41.8234242	route	geometric_center	dean st, providence, ri, usa	NA	NA	NA	NA	41.8234242	-71.4242087	954.9117914515923
1878	2025-04-18	923362	18:09:00	Vehicle - Pedestrian	Pedestrian	ATWELLS AVE	NEWTON ST	2025-04-18	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	5	1	Complains Of Pain	1	NA	41.82327	-71.42229	FALSE	FALSE	Atwells Ave and Newton Street, Providence, RI, USA	FALSE	-71.4222281	41.8232805	intersection	geometric_center	newton st & atwells ave, providence, ri 02903, usa	NA	NA	NA	NA	41.8232805	-71.4222281	5.266318930255115
1915	2025-04-16	923309	10:20:00	Vehicle - Pedestrian	Pedestrian	SMITH STREET	ACADEMY AVENUE	2025-04-16	Two-Way , Not Divided	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	1	NA	41.82269	-71.46671	FALSE	FALSE	Smith Street and Academy Avenue, Providence, RI, USA	FALSE	-71.4451576	41.842608	intersection	geometric_center	academy ave & smith st, providence, ri 02908, usa	NA	NA	NA	NA	41.842608	-71.4451576	2848.138311935938
1925	2025-04-15	923332	13:43:00	Vehicle - Pedestrian	Pedestrian	AMSTERDAM ST	HANNAH ST	2025-04-17	Two-Way , Not Divided	Dry	Daylight	Clear	Sideswipe, Same Direction	Yes, M/V and Driver Left Scene	Unknown	4	1	Complains Of Pain	1	NA	41.82437	-71.44874	FALSE	FALSE	Amsterdam Street and Hannah Street, Providence, RI, USA	FALSE	-71.44869589999999	41.8243872	intersection	geometric_center	amsterdam st & hannah st, providence, ri 02909, usa	NA	NA	NA	NA	41.8243872	-71.44869589999999	4.129061216806483
1938	2025-04-15	923283	14:32:00	Vehicle - Pedestrian	Scooter	EDDY ST	TORONTO AVE	2025-04-15	Two-Way , Not Divided	Wet	Daylight	Cloudy	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	3	1	Complains Of Pain	1	2	41.79152	-71.40348	FALSE	FALSE	Eddy Street and Toronto Ave, Providence, RI, USA	FALSE	-71.4034981	41.79155009999999	intersection	geometric_center	toronto ave & eddy st, providence, ri 02905, usa	NA	NA	NA	NA	41.79155009999999	-71.4034981	3.672062461049953
1941	2025-04-15	923293	17:48:00	Vehicle - Pedestrian	Bicycle	GLENBRIDGE AVE	MATTIE ST	2025-04-15	Two-Way , Not Divided	Dry	Daylight	Cloudy	Angle (Front - to - Side) Right Angle (Includes Broadside)	Yes, M/V and Driver Left Scene	No Controls	2	0	Unknown	2	NA	41.8216	-71.4608	FALSE	FALSE	Glenbridge Ave and Mattie Street, Providence, RI, USA	FALSE	-71.46079019999999	41.8216167	intersection	geometric_center	glenbridge ave & mattie st, providence, ri 02909, usa	NA	NA	NA	NA	41.8216167	-71.46079019999999	2.029030171094331
1944	2025-04-14	925204	23:19:00	Vehicle - Pedestrian	Pedestrian	262 WARRINGTON ST	ELMWOOD AVE	2025-06-15	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Rear End(Front-to-Rear)	Yes, M/V and Driver Left Scene	No Controls	2	0	No Injury	2	NA	41.79369	-71.42242	TRUE	FALSE	262 Warrington Street, Providence, RI, USA	FALSE	-71.42235269999999	41.7935767	premise	rooftop	262 warrington st, providence, ri 02907, usa	NA	NA	NA	NA	41.7935767	-71.42235269999999	13.793950540997114
1969	2025-04-14	923262	14:58:00	Vehicle - Pedestrian	Pedestrian	CHALKSTONE AVE	OAKLAND AVE	2025-04-14	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	4	1	Complains Of Pain	1	NA	41.83419	-71.43024	FALSE	FALSE	Chalkstone Ave and Oakland Ave, Providence, RI, USA	FALSE	-71.4302373	41.8342121	intersection	geometric_center	oakland ave & chalkstone ave, providence, ri 02908, usa	NA	NA	NA	NA	41.8342121	-71.4302373	2.4703322019598244
1976	2025-04-14	923241	08:39:00	Vehicle - Pedestrian	Pedestrian	WESTMINSTER ST	DORRANCE ST	2025-04-14	Two-Way , Not Divided	Dry	Daylight	Clear	Sideswipe, Same Direction	No	Other	4	0	No Injury	2	NA	41.82361	-71.41167	FALSE	FALSE	Westminster Street and Dorrance Street, Providence, RI, USA	FALSE	-71.41166369999999	41.8236206	intersection	geometric_center	westminster st & dorrance st, providence, ri 02903, usa	NA	NA	NA	NA	41.8236206	-71.41166369999999	1.290542193464034
1977	2025-04-14	923242	07:42:00	Vehicle - Pedestrian	Bicycle	PLAINFIELD ST	RT 6 EXIT	2025-04-14	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	1	NA	41.81478	-71.44659	FALSE	FALSE	Plainfield Street and Rt 6 Exit, Providence, RI, USA	FALSE	-71.4438081	41.8165202	street_address	range_interpolated	6 plainfield st, providence, ri 02909, usa	NA	NA	NA	NA	41.8165202	-71.4438081	301.3245342777981
1987	2025-04-13	923202	02:26:00	Vehicle - Pedestrian	Pedestrian	BLUNDELL ST	THURBERS AVE	2025-04-13	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Angle (Front - to - Side) Right Angle (Includes Broadside)	Yes, M/V and Driver Left Scene	No Controls	3	0	No Injury	2	NA	41.80001	-71.40492	FALSE	FALSE	Blundell Street and Thurbers Ave, Providence, RI, USA	FALSE	-71.40492979999999	41.8000974	intersection	geometric_center	thurbers ave & blundell st, providence, ri 02905, usa	NA	NA	NA	NA	41.8000974	-71.40492979999999	9.76325412369739
2060	2025-04-10	923135	12:50:00	Vehicle - Pedestrian	Pedestrian	EDDY ST	NA	2025-04-11	Unknown	Dry	Daylight	Clear	Other	No	Unknown	2	0	Unknown	1	NA	NA	NA	FALSE	TRUE	Eddy Street, Providence, RI, USA	FALSE	-71.4072241	41.8059525	route	geometric_center	eddy st, providence, ri, usa	NA	NA	NA	NA	41.8059525	-71.4072241	NA
2068	2025-04-10	923114	14:23:00	Vehicle - Pedestrian	Pedestrian	BRANCH AVE	WILD ST	2025-04-10	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	1	NA	41.85505	-71.43792	FALSE	FALSE	Branch Ave and Wild Street, Providence, RI, USA	FALSE	-71.43772969999999	41.85504530000001	intersection	geometric_center	wild st & branch ave, providence, ri 02904, usa	NA	NA	NA	NA	41.85504530000001	-71.43772969999999	15.787336288526422
2076	2025-04-10	923100	08:02:00	Vehicle - Pedestrian	Pedestrian	TERRACE AVE	PROGRESS AVE	2025-04-10	Two-Way, Not Divided With a Continuous Left Turn Lane	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Other	3	1	Complains Of Pain	1	NA	41.80789	-71.45168	FALSE	FALSE	Terrace Ave and Progress Ave, Providence, RI, USA	FALSE	-71.4516489	41.8078966	intersection	geometric_center	terrace ave & progress ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8078966	-71.4516489	2.683098829941433
2100	2025-04-09	923320	18:00:00	Vehicle - Pedestrian	Pedestrian	BRANCH AVE	W RIVER ST	2025-04-16	Two-Way , Not Divided	Dry	Dark - Unknown Lighting	Clear	Unknown	Yes, M/V and Driver Left Scene	Unknown	1	1	Complains Of Pain	1	NA	41.84686	-71.41262	FALSE	FALSE	Branch Ave and W River Street, Providence, RI, USA	FALSE	-71.41266139999999	41.8469059	intersection	geometric_center	w river st & branch ave, providence, ri 02904, usa	NA	NA	NA	NA	41.8469059	-71.41266139999999	6.1557995412644635
2135	2025-04-07	923092	22:00:00	Vehicle - Pedestrian	Pedestrian	DODGE ST	LESTER ST	2025-04-09	One-Way Trafficway	Dry	Dark - Lighted	Clear	Angle (Front - to - Side) Same Direction	Yes, M/V and Driver Left Scene	No Controls	2	0	No Injury	2	NA	41.81394	-71.42511	FALSE	FALSE	Dodge Street and Lester Street, Providence, RI, USA	FALSE	-71.42537759999999	41.814173	intersection	geometric_center	dodge st & lester, providence, ri 02907, usa	NA	NA	NA	NA	41.814173	-71.42537759999999	34.14217102331645
2147	2025-04-07	923024	20:29:00	Vehicle - Pedestrian	Pedestrian	ANGELL ST	BROOK ST	2025-04-07	Two-Way , Not Divided	Wet	Dark - Not Lighted	Rain	Other	No	Traffic Control Signal	4	1	Complains Of Pain	1	NA	41.82821	-71.39947	FALSE	FALSE	Angell Street and Brook Street, Providence, RI, USA	FALSE	-71.3994652	41.82822789999999	intersection	geometric_center	brook st & angell st, providence, ri 02906, usa	NA	NA	NA	NA	41.82822789999999	-71.3994652	2.032008690257442
2155	2025-04-06	923015	12:00:00	Vehicle - Pedestrian	Pedestrian	FRANCIS ST	AMERICAN EXPRESS PLZ	2025-04-07	Two-Way , Not Divided	Wet	Daylight	Cloudy	Unknown	No	Unknown	3	0	No Injury	1	NA	41.8272	-71.41544	FALSE	FALSE	Francis Street and American Express Plz, Providence, RI, USA	FALSE	-71.414199	41.8245558	locality	approximate	providence, ri, usa	NA	NA	NA	NA	41.8245558	-71.414199	311.8332642918222
2185	2025-04-05	922955	12:35:00	Vehicle - Pedestrian	Pedestrian	Cranston Street	MESSER ST	2025-04-05	Two-Way , Not Divided	Wet	Daylight	Rain	Rear End(Front-to-Rear)	No	No Controls	5	0	No Injury	2	NA	41.80962	-71.43346	FALSE	FALSE	Cranston Street and Messer Street, Providence, RI, USA	FALSE	-71.43342609999999	41.8096596	intersection	geometric_center	cranston st & messer st, providence, ri 02909, usa	NA	NA	NA	NA	41.8096596	-71.43342609999999	5.229200888886359
2187	2025-04-05	922960	17:05:00	Vehicle - Pedestrian	Pedestrian	RESERVOIR AVE	ADELAIDE AVE	2025-04-05	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Non-Incapacitating	1	NA	41.79553	-71.42623	FALSE	FALSE	Reservoir Ave and Adelaide Ave, Providence, RI, USA	FALSE	-71.42615359999999	41.7955483	intersection	geometric_center	reservoir ave & adelaide ave, providence, ri 02907, usa	NA	NA	NA	NA	41.7955483	-71.42615359999999	6.65979165379416
2199	2025-04-04	923971	15:16:00	Vehicle - Pedestrian	Scooter	ADELAIDE AVE/ ELMWOOD AVE	ADELAIDE AVE	2025-05-05	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	2	1	Complains Of Pain	1	NA	41.79586	-71.4251	FALSE	FALSE	Adelaide Ave/ Elmwood Ave and Adelaide Ave, Providence, RI, USA	FALSE	-71.4249889	41.79590779999999	intersection	geometric_center	adelaide ave & elmwood ave, providence, ri 02907, usa	NA	NA	NA	NA	41.79590779999999	-71.4249889	10.645582730840392
2202	2025-04-04	923005	16:20:00	Vehicle - Pedestrian	Pedestrian	ELMWOOD AVE	ELMWOOD AVE	2025-04-07	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Same Direction	No	Unknown	12	0	Unknown	1	NA	41.80999	-71.42398	FALSE	FALSE	Elmwood Ave and Elmwood Ave, Providence, RI, USA	FALSE	-71.4246181	41.795266	route	geometric_center	elmwood ave, providence, ri, usa	NA	NA	NA	NA	41.795266	-71.4246181	1639.9232714570953
2291	2025-04-01	922822	15:12:00	Vehicle - Pedestrian	Pedestrian	BRANCH AVE	OPPER ST	2025-04-01	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Complains Of Pain	1	NA	41.85173	-71.42337	FALSE	FALSE	Branch Ave and Opper Street, Providence, RI, USA	FALSE	-71.4233812	41.8517643	intersection	geometric_center	opper st & branch ave, providence, ri 02904, usa	NA	NA	NA	NA	41.8517643	-71.4233812	3.929576027940749
2320	2025-03-31	922796	19:58:00	Vehicle - Pedestrian	Pedestrian	BUCKLIN ST	RUTLAND ST	2025-03-31	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Angle (Front - to - Side) Opposite Direction	No	Stop Signs	4	1	Non-Incapacitating	1	NA	41.79856	-71.42759	FALSE	FALSE	Bucklin Street and Rutland Street, Providence, RI, USA	FALSE	-71.42757879999999	41.7985973	intersection	geometric_center	bucklin st & rutland st, providence, ri 02907, usa	NA	NA	NA	NA	41.7985973	-71.42757879999999	4.254974645520684
