row_number	crash_date	crash_report_id	crash_time	collision_type	count_pedestrian	count_bicycle	scooter	wheel_chair	number_of_vehicles	street_or_highway	nearest_intersection	report_date	type_of_roadway	road_surface_condition	light_condition	weather_condition	manner_of_impact	hit_and_run	traffic_control	person_count	injury_count	most_serious_injury	number_of_lanes	lat_raw	lon_raw	has_st_number	is_intersection_null	address_sent_to_geocoder	api_coord_conf	best_coordinate_set	manually_qaed_record	street_intersects_self	best_coordinate_set_expanded	final_lat	final_lon	year	month
118	2023-08-17	899107	09:57:00	Bicycle	NA	1	FALSE	FALSE	1	OLNEY ST	BROWN ST	2023-08-17	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	1	Pain Reported	NA	41.8356	-71.40544	FALSE	FALSE	Olney Street and Brown Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.8356	-71.40544	2023	August
119	2023-08-19	899153	19:45:00	Pedestrian	1	NA	TRUE	FALSE	1	Dexter Street	Daboll Street	2023-08-19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	1	1	Pain Reported	NA	41.80404	-71.43016	FALSE	FALSE	Dexter Street and Daboll Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.80404	-71.43016	2023	August
120	2023-08-21	899211	14:06:00	Pedestrian	1	NA	FALSE	FALSE	1	325 VALLEY ST	ATWELLS AVE	2023-08-21	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Non-Incapacitating	NA	41.50747	-71.32858	TRUE	FALSE	325 Valley Street, Providence, RI, USA	NA	Neither	TRUE	FALSE	Neither	41.824692	-71.439452	2023	August
121	2023-08-22	899230	08:53:00	Bicycle	NA	1	FALSE	FALSE	1	ANGELL ST	WAYLAND AVE	2023-08-22	Two-Way , Not Divided	Dry	Daylight	Clear	Head-On (Front - to - Front)	No	Traffic Control Signal	2	1	Pain Reported	NA	41.83015	-71.3879	FALSE	FALSE	Angell Street and Wayland Ave, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.83015	-71.3879	2023	August
122	2023-08-25	899377	12:43:00	Pedestrian	1	NA	FALSE	FALSE	1	DORRANCE ST	WESTMINSTER ST	2023-08-25	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Pain Reported	NA	41.82363	-71.4117	FALSE	FALSE	Dorrance Street and Westminster Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.82363	-71.4117	2023	August
123	2023-08-27	899434	00:46:00	Bicycle	NA	1	FALSE	FALSE	1	ANDERSON ST	MANTON AVE	2023-08-27	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	1	1	Non-Incapacitating	NA	41.8227	-71.45018	FALSE	FALSE	Anderson Street and Manton Ave, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.8227	-71.45018	2023	August
124	2023-08-27	899461	14:32:00	Bicycle	NA	NA	FALSE	FALSE	3	LEXINGTON AVE	ELMWOOD AVE	2023-08-27	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	0	No Injury	NA	41.79758	-71.42435	FALSE	FALSE	Lexington Ave and Elmwood Ave, Providence, RI, USA	NA	Geocoded	TRUE	FALSE	Geocoded	NA	NA	2023	August
125	2023-08-27	899462	20:46:00	Pedestrian	1	NA	FALSE	FALSE	1	ATWELLS AVE	VALLEY ST	2023-08-27	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	Traffic Control Signal	1	1	Pain Reported	NA	41.82456	-71.43948	FALSE	FALSE	Atwells Ave and Valley Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.82456	-71.43948	2023	August
126	2023-08-28	899493	16:20:00	Bicycle	NA	1	FALSE	FALSE	1	BROAD ST.	FENNER ST	2023-08-28	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	0	No Injury	NA	41.81834	-71.4159	FALSE	FALSE	Broad St. and Fenner Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.81834	-71.4159	2023	August
127	2023-08-29	899541	21:40:00	Pedestrian	1	NA	FALSE	FALSE	1	237 Union Ave	Priscilla Ave	2023-08-29	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Pain Reported	NA	41.80759	-71.44466	TRUE	FALSE	237 Union Ave, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.80759	-71.44466	2023	August
128	2023-08-30	899570	17:52:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD STREET	CALLA ST	2023-08-30	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Pain Reported	NA	41.78992	-71.40493	FALSE	FALSE	Broad Street and Calla Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.78992	-71.40493	2023	August
129	2023-08-31	899625	23:02:00	Bicycle	NA	1	FALSE	FALSE	1	Union Ave	Cumerford Street	2023-08-31	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	1	1	Pain Reported	NA	41.808	-71.44303	FALSE	FALSE	Union Ave and Cumerford Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.808	-71.44303	2023	August
130	2023-08-31	899619	18:43:00	Bicycle	NA	1	FALSE	FALSE	1	SUPERIOR ST.	WARE CT	2023-08-31	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	0	No Injury	NA	41.80975	-71.43008	FALSE	FALSE	Superior St. and Ware Ct, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.80975	-71.43008	2023	August
131	2023-09-02	899690	16:05:00	Bicycle	NA	1	FALSE	FALSE	1	PINE ST	SOMERSET ST	2023-09-02	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	Yes	Stop Signs	1	1	Pain Reported	NA	41.81243	-71.41962	FALSE	FALSE	Pine Street and Somerset Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.81243	-71.41962	2023	September
132	2023-09-02	899684	13:44:00	Pedestrian	1	NA	FALSE	FALSE	1	BROADWAY	KNIGHT ST	2023-09-02	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	Traffic Control Signal	2	1	Pain Reported	NA	41.8198	-71.42936	FALSE	FALSE	Broadway and Knight Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.8198	-71.42936	2023	September
133	2023-09-02	899701	17:21:00	Bicycle	NA	1	FALSE	FALSE	1	PLAINFIELD ST	EDNA ST	2023-09-02	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	1	0	No Injury	NA	41.81567	-71.44554	FALSE	FALSE	Plainfield Street and Edna Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.81567	-71.44554	2023	September
134	2023-09-04	899748	18:11:00	Bicycle	NA	1	FALSE	FALSE	1	CUSHING ST	HOPE ST	2023-09-04	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Pain Reported	NA	41.83018	-71.39871	FALSE	FALSE	Cushing Street and Hope Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.83018	-71.39871	2023	September
135	2023-09-06	899801	12:05:00	Other	1	NA	TRUE	FALSE	1	Pleasant Valley Pkwy	CONVENT ST	2023-09-06	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	1	1	Pain Reported	2	41.83649	-71.43283	FALSE	FALSE	Pleasant Valley Pkwy and Convent Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.83649	-71.43283	2023	September
136	2023-09-06	899813	10:54:00	Pedestrian	1	NA	FALSE	FALSE	1	EMPIRE ST	WASHINGTON ST	2023-09-06	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Pain Reported	NA	41.82146	-71.41597	FALSE	FALSE	Empire Street and Washington Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.82146	-71.41597	2023	September
137	2023-09-06	899823	18:05:00	Pedestrian	1	NA	FALSE	FALSE	1	JAMES ST	S WATER ST	2023-09-06	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	0	No Injury	2	41.82083	-71.40371	FALSE	FALSE	James Street and S Water Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.82083	-71.40371	2023	September
138	2023-09-08	899892	15:23:00	Pedestrian	1	NA	FALSE	FALSE	1	THURBERS AVE	RUGBY ST	2023-09-08	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	2	1	Pain Reported	NA	41.79963	-71.40726	FALSE	FALSE	Thurbers Ave and Rugby Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.79963	-71.40726	2023	September
139	2023-09-08	899903	18:22:00	Bicycle	NA	1	TRUE	FALSE	1	MAWNEY ST	BUCKLIN ST	2023-09-08	Two-Way , Not Divided	Dry	Dusk	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	4	1	Pain Reported	NA	41.80354	-71.4277	FALSE	FALSE	Mawney Street and Bucklin Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.80354	-71.4277	2023	September
140	2023-09-09	899944	21:45:00	Bicycle	NA	1	FALSE	FALSE	1	WESTMINSTER ST	DORRANCE ST	2023-09-09	One-Way Trafficway	Dry	Dark - Lighted	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	4	1	Non-Incapacitating	NA	41.82361	-71.41167	FALSE	FALSE	Westminster Street and Dorrance Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.82361	-71.41167	2023	September
141	2023-09-09	899942	20:12:00	Pedestrian	1	NA	FALSE	FALSE	1	Broad St.	PARKIS AVE	2023-09-09	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Non-Incapacitating	NA	41.80869	-71.42071	FALSE	FALSE	Broad St. and Parkis Ave, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.80869	-71.42071	2023	September
142	2023-09-10	899965	09:27:00	Bicycle	NA	1	FALSE	FALSE	1	CHAD BROWN ST	DOUGLAS AVE	2023-09-10	Two-Way , Not Divided	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Pain Reported	NA	41.83925	-71.42583	FALSE	FALSE	Chad Brown Street and Douglas Ave, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.83925	-71.42583	2023	September
143	2023-09-12	900034	10:50:00	Pedestrian	1	NA	FALSE	FALSE	1	101 dudley st	GAY ST	2023-09-12	One-Way Trafficway	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	Person	3	1	Pain Reported	NA	41.81007	-71.4125	TRUE	FALSE	101 Dudley Street, Providence, RI, USA	NA	Raw	TRUE	FALSE	Raw	41.81007	-71.4125	2023	September
144	2023-09-12	900031	08:53:00	Bicycle	NA	1	TRUE	FALSE	1	Barbara Street	Glenbridge Ave	2023-09-12	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	1	Pain Reported	NA	41.82084	-71.46087	FALSE	FALSE	Barbara Street and Glenbridge Ave, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.82084	-71.46087	2023	September
145	2023-09-12	900052	20:45:00	Bicycle	NA	1	FALSE	FALSE	1	Union Ave	Webster Ave	2023-09-12	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Pain Reported	NA	41.80683	-71.44755	FALSE	FALSE	Union Ave and Webster Ave, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.80683	-71.44755	2023	September
146	2023-09-13	900116	01:26:00	Pedestrian	1	NA	FALSE	FALSE	1	HARTFORD AVE	OLNEYVILLE SQ	2023-09-14	One-Way Trafficway	Dry	Dark - Lighted	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	0	No Injury	NA	41.81669	-71.44393	FALSE	FALSE	Hartford Ave and Olneyville Sq, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.81669	-71.44393	2023	September
147	2023-09-13	900084	16:17:00	Bicycle	NA	1	FALSE	FALSE	1	E GEORGE ST	GANO ST	2023-09-13	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Non-Incapacitating	NA	41.82587	-71.3904	FALSE	FALSE	E George Street and Gano Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.82587	-71.3904	2023	September
148	2023-09-14	900118	17:11:00	Pedestrian	1	NA	FALSE	FALSE	1	SILVER SPRING ST.	DE PINEDO ST	2023-09-14	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Pain Reported	NA	41.85494	-71.41167	FALSE	FALSE	Silver Spring St. and De Pinedo Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.85494	-71.41167	2023	September
149	2023-09-15	900134	12:45:00	Pedestrian	1	NA	FALSE	FALSE	1	GEORGE ST	BROOK ST	2023-09-15	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	2	1	Pain Reported	NA	41.82561	-71.39913	FALSE	FALSE	George Street and Brook Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.82561	-71.39913	2023	September
150	2023-09-15	900132	08:11:00	Pedestrian	1	NA	FALSE	FALSE	1	WEYBOSSET ST	BROAD ST	2023-09-15	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	Pavement Markings	2	1	Pain Reported	NA	41.82009	-71.41428	FALSE	FALSE	Weybosset Street and Broad Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.82009	-71.41428	2023	September
151	2023-09-16	900163	01:49:00	Pedestrian	1	NA	FALSE	FALSE	1	ATWELLS AVE	DE PASQUALE AVE	2023-09-16	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	2	1	Non-Incapacitating	NA	41.82356	-71.42642	FALSE	FALSE	Atwells Ave and De Pasquale Ave, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.82356	-71.42642	2023	September
152	2023-09-17	900221	17:02:00	Bicycle	NA	1	TRUE	FALSE	1	OAKLAND AVE	SMITH ST	2023-09-17	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	2	1	Pain Reported	NA	41.83623	-71.43046	FALSE	FALSE	Oakland Ave and Smith Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.83623	-71.43046	2023	September
153	2023-09-18	900261	13:05:00	Pedestrian	1	NA	FALSE	FALSE	1	WASHINGTON ST	MEMORIAL BLVD	2023-09-18	Two-Way, Divided, Positive Median Barrier	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Non-Incapacitating	NA	41.82635	-71.41015	FALSE	FALSE	Washington Street and Memorial Blvd, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.82635	-71.41015	2023	September
154	2023-09-18	900285	21:48:00	Pedestrian	1	NA	FALSE	FALSE	1	460 CHARLES ST	NA	2023-09-18	Unknown	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Pain Reported	NA	NA	NA	TRUE	TRUE	460 Charles Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	NA	NA	2023	September
155	2023-09-19	900288	07:08:00	Pedestrian	1	NA	FALSE	FALSE	1	MANTON AVE	ATWELLS AVE	2023-09-19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	2	1	Pain Reported	NA	41.82537	-71.45466	FALSE	FALSE	Manton Ave and Atwells Ave, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.82537	-71.45466	2023	September
156	2023-09-19	900320	20:21:00	Bicycle	NA	1	FALSE	FALSE	1	WASHINGTON ST	MEMORIAL BLVD	2023-09-19	One-Way Trafficway	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Non-Incapacitating	NA	41.82635	-71.41015	FALSE	FALSE	Washington Street and Memorial Blvd, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.82635	-71.41015	2023	September
157	2023-09-20	900326	13:19:00	Pedestrian	1	NA	FALSE	FALSE	1	WESTMINSTER ST	DORRANCE ST	2023-09-20	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	2	1	Pain Reported	NA	41.82361	-71.41167	FALSE	FALSE	Westminster Street and Dorrance Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.82361	-71.41167	2023	September
158	2023-09-20	900323	07:30:00	Pedestrian	1	NA	FALSE	FALSE	1	PLAINFIELD ST	WEBSTER AVE	2023-09-20	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Pain Reported	NA	41.81366	-71.45079	FALSE	FALSE	Plainfield Street and Webster Ave, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.81366	-71.45079	2023	September
159	2023-09-21	900366	17:42:00	Pedestrian	1	NA	FALSE	FALSE	1	ASHBURTON ST	RANDALL ST	2023-09-21	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Pain Reported	NA	41.83607	-71.41229	FALSE	FALSE	Ashburton Street and Randall Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.83607	-71.41229	2023	September
160	2023-09-21	900370	16:41:00	Bicycle	NA	1	FALSE	FALSE	1	BUCKLIN ST	HAWTHORNE ST	2023-09-21	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Pain Reported	NA	41.80097	-71.42778	FALSE	FALSE	Bucklin Street and Hawthorne Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.80097	-71.42778	2023	September
161	2023-09-22	900383	08:52:00	Pedestrian	1	NA	TRUE	FALSE	1	POTTERS AVE	ELMWOOD AVE	2023-09-22	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	4	0	No Injury	NA	41.80144	-71.42599	FALSE	FALSE	Potters Ave and Elmwood Ave, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.80144	-71.42599	2023	September
162	2023-09-22	901427	09:16:00	Bicycle	NA	1	FALSE	FALSE	1	N MAIN ST	FROST ST	2023-09-23	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Sidwswipe, Opposite Direction	No	Traffic Control Signal	2	0	No Injury	4	41.85132	-71.40238	FALSE	FALSE	N Main Street and Frost Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.85132	-71.40238	2023	September
163	2023-09-25	901479	13:00:00	Pedestrian	1	NA	FALSE	FALSE	1	WATERMAN ST	BROWN ST	2023-09-25	One-Way Trafficway	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	Yes	Pavement Markings	1	1	Pain Reported	NA	41.82705	-71.40304	FALSE	FALSE	Waterman Street and Brown Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.82705	-71.40304	2023	September
164	2023-09-25	901481	08:14:00	Pedestrian	1	NA	FALSE	FALSE	1	BLACKSTONE ST	CULVER ST	2023-09-25	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	4	1	Pain Reported	NA	41.80993	-71.4085	FALSE	FALSE	Blackstone Street and Culver Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.80993	-71.4085	2023	September
165	2023-09-26	901504	08:02:00	Pedestrian	1	NA	FALSE	FALSE	1	HOPE ST	ANGELL ST	2023-09-26	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Pain Reported	NA	41.82821	-71.39744	FALSE	FALSE	Hope Street and Angell Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.82821	-71.39744	2023	September
166	2023-09-26	901518	14:16:00	Bicycle	NA	1	FALSE	FALSE	1	Cranston Street	BENEDICT ST	2023-09-26	Two-Way , Not Divided	Dry	Dawn	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Pain Reported	NA	41.80536	-71.43737	FALSE	FALSE	Cranston Street and Benedict Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.80536	-71.43737	2023	September
167	2023-09-28	901587	15:18:00	Pedestrian	1	NA	FALSE	FALSE	1	PARK ROW WEST	AMERICAN EXPRESS PLZ	2023-09-28	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	1	1	Pain Reported	NA	41.82867	-71.41276	FALSE	FALSE	Park Row West and American Express Plz, Providence, RI, USA	NA	Raw	TRUE	FALSE	Raw	41.82867	-71.41276	2023	September
168	2023-09-29	901610	12:15:00	Pedestrian	1	NA	FALSE	FALSE	1	SMITH ST	MAUDE ST	2023-09-29	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	2	1	Pain Reported	NA	41.83745	-71.43323	FALSE	FALSE	Smith Street and Maude Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.83745	-71.43323	2023	September
169	2023-10-01	901707	15:32:00	Bicycle	NA	1	FALSE	FALSE	1	593 Eddy Street	Eddy St/ Dudley St	2023-10-01	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	5	1	Pain Reported	NA	41.81189	-71.40706	TRUE	FALSE	593 Eddy Street, Providence, RI, USA	NA	Raw	TRUE	FALSE	Raw	41.81189	-71.40706	2023	October
170	2023-10-02	901723	07:12:00	Bicycle	NA	1	FALSE	FALSE	1	ELMGROVE AVE	DOYLE AVE	2023-10-02	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	4	1	Pain Reported	NA	41.83883	-71.39229	FALSE	FALSE	Elmgrove Ave and Doyle Ave, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.83883	-71.39229	2023	October
171	2023-10-02	901743	17:16:00	Bicycle	NA	1	FALSE	FALSE	1	ONTARIO ST.	HAMILTON ST	2023-10-02	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	1	1	Non-Incapacitating	NA	41.79941	-71.42089	FALSE	FALSE	Ontario St. and Hamilton Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.79941	-71.42089	2023	October
172	2023-10-03	901787	23:56:00	Pedestrian	1	NA	FALSE	FALSE	1	DEXTER ST	POTTERS AVE	2023-10-04	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Pain Reported	NA	41.80209	-71.43081	FALSE	FALSE	Dexter Street and Potters Ave, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.80209	-71.43081	2023	October
173	2023-10-03	901784	18:27:00	Pedestrian	1	NA	FALSE	FALSE	1	ELMWOOD AVE.	CARLISLE ST	2023-10-03	Two-Way , Not Divided	Dry	Dawn	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Non-Incapacitating	NA	41.78376	-71.41892	FALSE	FALSE	Elmwood Ave. and Carlisle Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.78376	-71.41892	2023	October
174	2023-10-03	901781	17:42:00	Bicycle	NA	1	FALSE	FALSE	1	BLACKSTONE BLVD.	PRESIDENT AVE	2023-10-03	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Non-Incapacitating	NA	41.8365	-71.3845	FALSE	FALSE	Blackstone Blvd. and President Ave, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.8365	-71.3845	2023	October
175	2023-10-04	901789	06:17:00	Pedestrian	1	NA	FALSE	FALSE	1	N MAIN ST	Pleasant St	2023-10-04	One-Way Trafficway	Dry	Dawn	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	1	1	Fatal	NA	41.83921	-71.40904	FALSE	FALSE	N Main Street and Pleasant Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.83921	-71.40904	2023	October
176	2023-10-05	901826	00:12:00	Pedestrian	1	NA	FALSE	FALSE	1	Eaton Street	Pembroke Ave	2023-10-05	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Pain Reported	NA	41.8411	-71.42942	FALSE	FALSE	Eaton Street and Pembroke Ave, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.8411	-71.42942	2023	October
177	2023-10-06	901924	17:16:00	Other	NA	1	TRUE	FALSE	1	CUSHING ST	HOPE ST	2023-10-07	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	0	No Injury	NA	41.83018	-71.39871	FALSE	FALSE	Cushing Street and Hope Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.83018	-71.39871	2023	October
178	2023-10-06	901880	20:46:00	Other	NA	NA	TRUE	FALSE	3	THAYER ST	BOWEN ST	2023-10-06	One-Way Trafficway	Dry	Daylight	Clear	Sideswipe, Same Direction	Yes	No Controls	3	0	No Injury	NA	41.83049	-71.40096	FALSE	FALSE	Thayer Street and Bowen Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.83049	-71.40096	2023	October
179	2023-10-07	901939	01:37:00	Pedestrian	1	NA	FALSE	FALSE	1	CHARLES ST	CORLISS ST	2023-10-07	One-Way Trafficway	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	2	0	No Injury	NA	41.83855	-71.41511	FALSE	FALSE	Charles Street and Corliss Street, Providence, RI, USA	NA	NA	FALSE	FALSE	Raw	41.83855	-71.41511	2023	October
