row_number	crash_date	crash_report_id	crash_time	collision_type	count_pedestrian	count_bicycle	scooter	wheel_chair	number_of_vehicles	street_or_highway	nearest_intersection	report_date	type_of_roadway	road_surface_condition	light_condition	weather_condition	manner_of_impact	hit_and_run	traffic_control	person_count	injury_count	most_serious_injury	number_of_lanes	lat_raw	lon_raw	has_st_number	is_intersection_null	address_sent_to_geocoder	is_address_blank	lon_api_first_try	lat_api_first_try	type	loctype	address_returned_by_geocoder	address_returned_by_autocomplete	place_ids_autocompleted	lat_api_second_try	lon_api_second_try	lat_api_best	lon_api_best	distance_btwn_coords_meters
240	2024-10-08	916983	12:55:00	Pedestrian	1	NA	TRUE	FALSE	1	RANDALL ST	N MAIN ST	2024-10-08	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.83834	-71.40953	FALSE	FALSE	Randall Street and N Main Street, Providence, RI, USA	FALSE	-71.3985314	41.86882250000001	intersection	geometric_center	randall st & main st, pawtucket, ri 02860, usa	NA	NA	NA	NA	41.86882250000001	-71.3985314	3513.7078509486773
241	2024-10-09	917002	08:13:00	Pedestrian	1	NA	TRUE	FALSE	1	TRANSIT ST	HOPE ST	2024-10-09	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Pavement Markings	2	1	Complains Of Pain	NA	41.82072	-71.39592	FALSE	FALSE	Transit Street and Hope Street, Providence, RI, USA	FALSE	-71.3959041	41.8207549	intersection	geometric_center	hope st & transit st, providence, ri 02906, usa	NA	NA	NA	NA	41.8207549	-71.3959041	4.102865996578924
242	2024-10-09	917024	18:42:00	Pedestrian	1	NA	FALSE	FALSE	1	MOUNT PLEASANT AVE	CHALKSTONE AVE	2024-10-09	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Non-Incapacitating	NA	41.83268	-71.44975	FALSE	FALSE	Mount Pleasant Ave and Chalkstone Ave, Providence, RI, USA	FALSE	-71.4497544	41.8327145	intersection	geometric_center	mt pleasant ave & chalkstone ave, providence, ri 02908, usa	NA	NA	NA	NA	41.8327145	-71.4497544	3.857823552752696
243	2024-10-10	917034	09:33:00	Pedestrian	1	NA	FALSE	FALSE	1	EDDY ST	DUDLEY ST	2024-10-10	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	4	1	Complains Of Pain	NA	41.81099	-71.40715	FALSE	FALSE	Eddy Street and Dudley Street, Providence, RI, USA	FALSE	-71.40718199999999	41.81082019999999	intersection	geometric_center	eddy st & dudley st, providence, ri 02903, usa	NA	NA	NA	NA	41.81082019999999	-71.40718199999999	19.087614686999395
244	2024-10-10	917059	16:59:00	Pedestrian	1	NA	FALSE	FALSE	1	FRIENDSHIP ST.	PRINCE ST	2024-10-10	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	8	1	Complains Of Pain	NA	41.81534	-71.41581	FALSE	FALSE	Friendship St. and Prince Street, Providence, RI, USA	FALSE	-70.994798	42.4182028	route	geometric_center	friend st, revere, ma 02151, usa	NA	NA	NA	NA	42.4182028	-70.994798	75580.14294905635
245	2024-10-10	917061	16:58:00	Bicycle	NA	1	FALSE	FALSE	1	South St	Chestnut St	2024-10-10	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	NA	NA	FALSE	FALSE	South Street and Chestnut Street, Providence, RI, USA	FALSE	-71.4108051	41.8185205	route	geometric_center	chestnut st, providence, ri, usa	South Street & Chestnut Street, Providence, RI, USA	EjNTb3V0aCBTdHJlZXQgJiBDaGVzdG51dCBTdHJlZXQsIFByb3ZpZGVuY2UsIFJJLCBVU0EiZiJkChQKEgmVUlH6akXkiRE1QvzAG0t62hIUChIJlVJR-mpF5IkRNUL8wBtLetoaFAoSCRuHUfpqReSJEY3WveSxRDjrGhQKEgnprrJpa0XkiRHiIJBggE_QMyIKDVbH7BgVpepv1Q	41.817071	-71.4085723	41.817071	-71.4085723	NA
246	2024-10-11	917078	12:40:00	Bicycle	NA	1	FALSE	FALSE	1	Douglas Avenue	Liege Street	2024-10-11	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	4	1	Complains Of Pain	1	NA	NA	FALSE	FALSE	Douglas Avenue and Liege Street, Providence, RI, USA	FALSE	-71.4274667	41.8416365	intersection	geometric_center	douglas ave & liege st, providence, ri 02908, usa	NA	NA	NA	NA	41.8416365	-71.4274667	NA
247	2024-10-11	917114	23:12:00	Pedestrian	1	NA	FALSE	FALSE	1	CHALKSTONE AVE	RIVER AVE	2024-10-11	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dawn	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Traffic Control Signal	1	1	Complains Of Pain	NA	41.83258	-71.43854	FALSE	FALSE	Chalkstone Ave and River Ave, Providence, RI, USA	FALSE	-71.4385424	41.83260569999999	intersection	geometric_center	river ave & chalkstone ave, providence, ri 02908, usa	NA	NA	NA	NA	41.83260569999999	-71.4385424	2.8678281254256817
248	2024-10-12	917116	02:09:00	Pedestrian	1	NA	FALSE	FALSE	1	Dean Street	Atwells Avenue	2024-10-12	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Traffic Control Signal	1	1	Non-Incapacitating	NA	NA	NA	FALSE	FALSE	Dean Street and Atwells Avenue, Providence, RI, USA	FALSE	-71.4242087	41.8234242	intersection	geometric_center	atwells ave & dean st, providence, ri 02903, usa	NA	NA	NA	NA	41.8234242	-71.4242087	NA
249	2024-10-12	917120	06:21:00	Pedestrian	1	NA	FALSE	FALSE	1	ELMWOOD AVE	BURNETT ST	2024-10-12	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Unknown Lighting	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Incapacitating	NA	41.80281	-71.42593	FALSE	FALSE	Elmwood Ave and Burnett Street, Providence, RI, USA	FALSE	-71.4259017	41.8029875	intersection	geometric_center	burnett st & elmwood ave, providence, ri 02907, usa	NA	NA	NA	NA	41.8029875	-71.4259017	19.898274722085578
250	2024-10-15	917200	07:51:00	Bicycle	NA	1	FALSE	FALSE	1	Camp St	DOYLE AVE	2024-10-15	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	2	1	Complains Of Pain	NA	41.83879	-71.4042	FALSE	FALSE	Camp Street and Doyle Ave, Providence, RI, USA	FALSE	-71.4041999	41.8387985	intersection	geometric_center	camp st & doyle ave, providence, ri 02906, usa	NA	NA	NA	NA	41.8387985	-71.4041999	0.9462520178231069
251	2024-10-16	917284	16:44:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	SERVICE ROAD 7	2024-10-16	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	4	1	Complains Of Pain	NA	41.81734	-71.417	FALSE	FALSE	Broad Street and Service Road 7, Providence, RI, USA	FALSE	-71.41696619999999	41.8173751	intersection	geometric_center	service rd 1 & broad st, providence, ri 02903, usa	NA	NA	NA	NA	41.8173751	-71.41696619999999	4.809413416857087
252	2024-10-17	917304	07:05:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	PEARL ST	2024-10-17	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.81471	-71.42098	FALSE	FALSE	Broad Street and Pearl Street, Providence, RI, USA	FALSE	-71.42096169999999	41.8147856	intersection	geometric_center	pearl st & broad st, providence, ri 02907, usa	NA	NA	NA	NA	41.8147856	-71.42096169999999	8.551615342074312
253	2024-10-17	917305	13:15:00	Pedestrian	1	NA	FALSE	FALSE	1	KENNEDY PLZ	DORRANCE ST	2024-10-17	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	4	1	Complains Of Pain	NA	41.82419	-71.41227	FALSE	FALSE	Kennedy Plz and Dorrance Street, Providence, RI, USA	FALSE	-71.4123015	41.824129	intersection	geometric_center	kennedy plaza & dorrance st, providence, ri 02903, usa	NA	NA	NA	NA	41.824129	-71.4123015	7.275911848157216
254	2024-10-18	917337	07:30:00	Pedestrian	1	NA	FALSE	FALSE	1	Hartford Ave	HARTFORD AVE	2024-10-18	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.81961	-71.466	FALSE	FALSE	Hartford Ave and Hartford Ave, Providence, RI, USA	FALSE	-71.5081734	41.8259914	route	geometric_center	hartford ave, rhode island, usa	Hartford Ave Service Rd & Hartford Ave, Johnston, Providence, RI, USA	EkVIYXJ0Zm9yZCBBdmUgU2VydmljZSBSZCAmIEhhcnRmb3JkIEF2ZSwgSm9obnN0b24sIFByb3ZpZGVuY2UsIFJJLCBVU0EiZiJkChQKEgljAWue2kfkiRF_X_Rlx2X7FhIUChIJYwFrntpH5IkRf1_0Zcdl-xYaFAoSCUk2WRTQR-SJEffJJKBODzFaGhQKEgkvAx61JEbkiRGCwC0vu7gN1iIKDean7hgVkU5c1Q	41.8293734	-71.5370863	41.8293734	-71.5370863	5996.235474748161
255	2024-10-18	917364	20:13:00	Bicycle	NA	1	FALSE	FALSE	1	1215 NORTH MAIN ST	SMITHFIELD AVE	2024-10-18	Two-Way, Divided, Positive Median Barrier	Dry	Dark - Lighted	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.84391	-71.40687	TRUE	FALSE	1215 North Main Street, Providence, RI, USA	FALSE	-71.4007141	41.8532263	premise	geometric_center	1215 n main st, providence, ri 02904, usa	NA	NA	NA	NA	41.8532263	-71.4007141	1155.9077148952306
256	2024-10-19	917380	16:01:00	Pedestrian	1	NA	TRUE	FALSE	1	ATWELLS AVE	PARNELL ST	2024-10-19	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	7	1	Complains Of Pain	NA	41.82531	-71.45364	FALSE	FALSE	Atwells Ave and Parnell Street, Providence, RI, USA	FALSE	-71.45397400000002	41.8253436	intersection	geometric_center	atwells ave & parnell st, providence, ri 02909, usa	NA	NA	NA	NA	41.8253436	-71.45397400000002	27.957700566775827
257	2024-10-19	917384	15:25:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	ELMA ST	2024-10-19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.79684	-71.41297	FALSE	FALSE	Broad Street and Elma Street, Providence, RI, USA	FALSE	-71.4130581	41.7969349	intersection	geometric_center	elma st & broad st, providence, ri 02905, usa	NA	NA	NA	NA	41.7969349	-71.4130581	12.84755368886899
258	2024-10-20	917403	11:43:00	Pedestrian	1	NA	FALSE	FALSE	1	WHITEHALL ST	UNION AVE	2024-10-20	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.80802	-71.44401	FALSE	FALSE	Whitehall Street and Union Ave, Providence, RI, USA	FALSE	-71.4438969	41.8077991	intersection	geometric_center	union ave & whitehall st, providence, ri 02909, usa	NA	NA	NA	NA	41.8077991	-71.4438969	26.32036159009637
259	2024-10-22	917497	15:09:00	Pedestrian	1	NA	FALSE	FALSE	1	BLACKSTONE ST	PLAIN ST	2024-10-22	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	5	1	Complains Of Pain	NA	41.80957	-71.41096	FALSE	FALSE	Blackstone Street and Plain Street, Providence, RI, USA	FALSE	-71.4109902	41.8095884	intersection	geometric_center	plain st & blackstone st, providence, ri 02905, usa	NA	NA	NA	NA	41.8095884	-71.4109902	3.236432139594551
260	2024-10-22	917509	20:09:00	Bicycle	NA	1	FALSE	FALSE	1	POTTERS AVE	ELMWOOD AVE	2024-10-22	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	2	1	Complains Of Pain	NA	41.80151	-71.42635	FALSE	FALSE	Potters Ave and Elmwood Ave, Providence, RI, USA	FALSE	-71.4263443	41.8015284	intersection	geometric_center	potters ave & elmwood ave, providence, ri 02907, usa	NA	NA	NA	NA	41.8015284	-71.4263443	2.1021852674967354
261	2024-10-25	917604	09:27:00	Bicycle	NA	1	FALSE	FALSE	1	DUXBURY ST.	KILLINGLY ST	2024-10-25	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Complains Of Pain	NA	41.81372	-71.46091	FALSE	FALSE	Duxbury St. and Killingly Street, Providence, RI, USA	FALSE	-71.4608849	41.8138108	intersection	geometric_center	killingly st & duxbury st, providence, ri 02909, usa	NA	NA	NA	NA	41.8138108	-71.4608849	10.320108040447126
262	2024-10-25	917616	13:17:00	Pedestrian	1	NA	FALSE	FALSE	1	Weybosset St.	CUSTOM HOUSE ST	2024-10-25	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.82426	-71.4097	FALSE	FALSE	Weybosset St. and Custom House Street, Providence, RI, USA	FALSE	-71.409727	41.8243033	intersection	geometric_center	weybosset st & custom house st, providence, ri 02903, usa	NA	NA	NA	NA	41.8243033	-71.409727	5.315098729867954
263	2024-10-26	917646	19:35:00	Pedestrian	1	NA	FALSE	FALSE	1	HARTFORD AVE	HARTFORD AVE	2024-10-26	Unknown	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.81858	-71.45874	FALSE	FALSE	Hartford Ave and Hartford Ave, Providence, RI, USA	FALSE	-71.5081734	41.8259914	route	geometric_center	hartford ave, rhode island, usa	Hartford Ave Service Rd & Hartford Ave, Johnston, Providence, RI, USA	EkVIYXJ0Zm9yZCBBdmUgU2VydmljZSBSZCAmIEhhcnRmb3JkIEF2ZSwgSm9obnN0b24sIFByb3ZpZGVuY2UsIFJJLCBVU0EiZiJkChQKEgljAWue2kfkiRF_X_Rlx2X7FhIUChIJYwFrntpH5IkRf1_0Zcdl-xYaFAoSCUk2WRTQR-SJEffJJKBODzFaGhQKEgkvAx61JEbkiRGCwC0vu7gN1iIKDean7hgVkU5c1Q	41.8293734	-71.5370863	41.8293734	-71.5370863	6609.342877062955
264	2024-10-26	917651	22:51:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	ALDRICH ST	2024-10-27	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	4	1	Non-Incapacitating	NA	41.79336	-71.40865	FALSE	FALSE	Broad Street and Aldrich Street, Providence, RI, USA	FALSE	-71.4089517	41.7936398	intersection	geometric_center	aldrich st & broad st, providence, ri 02905, usa	NA	NA	NA	NA	41.7936398	-71.4089517	39.96398542719506
265	2024-10-27	917661	13:02:00	Bicycle	NA	1	FALSE	FALSE	1	DEXTER ST	WALDO ST	2024-10-27	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.80445	-71.43	FALSE	FALSE	Dexter Street and Waldo Street, Providence, RI, USA	FALSE	-71.4299551	41.8045689	intersection	geometric_center	dexter st & waldo st, providence, ri 02907, usa	NA	NA	NA	NA	41.8045689	-71.4299551	13.750286313387686
266	2024-10-27	917666	16:31:00	Bicycle	NA	1	FALSE	FALSE	1	SMITH ST	SMITH ST	2024-10-27	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.83266	-71.4192	FALSE	FALSE	Smith Street and Smith Street, Providence, RI, USA	FALSE	-71.4405737	41.8406607	route	geometric_center	smith st, providence, ri, usa	NA	NA	NA	NA	41.8406607	-71.4405737	1983.860994096145
267	2024-10-28	917705	17:10:00	Pedestrian	1	NA	FALSE	FALSE	1	HARTFORD AVE	OLNEYVILLE SQ	2024-10-28	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Person	4	0	No Injury	NA	41.81668	-71.44385	FALSE	FALSE	Hartford Ave and Olneyville Sq, Providence, RI, USA	FALSE	-71.4435268	41.8167954	route	geometric_center	olneyville square, providence, ri 02909, usa	NA	NA	NA	NA	41.8167954	-71.4435268	29.732491623972514
268	2024-10-29	917713	13:25:00	Bicycle	NA	1	FALSE	FALSE	1	65 Sorrento St	ALTHEA ST	2024-10-29	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	1	Complains Of Pain	NA	41.80857	-71.43675	TRUE	FALSE	65 Sorrento Street, Providence, RI, USA	FALSE	-71.43715329999999	41.808426	street_address	rooftop	65 sorrento st, providence, ri 02909, usa	NA	NA	NA	NA	41.808426	-71.43715329999999	37.1050976645698
269	2024-10-29	917734	19:31:00	Bicycle	NA	1	FALSE	FALSE	1	ELLENFIELD ST	ALLENS AVE	2024-10-29	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Incapacitating	NA	41.79435	-71.39779	FALSE	FALSE	Ellenfield Street and Allens Ave, Providence, RI, USA	FALSE	-71.3977615	41.7943817	intersection	geometric_center	ellenfield st & allens ave, providence, ri 02905, usa	NA	NA	NA	NA	41.7943817	-71.3977615	4.248212984430463
270	2024-10-30	917741	07:51:00	Pedestrian	1	NA	TRUE	FALSE	1	CHALKSTONE AVE.	GARFIELD AVE	2024-10-30	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	6	1	Complains Of Pain	NA	41.83383	-71.43241	FALSE	FALSE	Chalkstone Ave. and Garfield Ave, Providence, RI, USA	FALSE	-71.4324322	41.8338421	intersection	geometric_center	garfield ave & chalkstone ave, providence, ri 02908, usa	NA	NA	NA	NA	41.8338421	-71.4324322	2.2813949132662903
271	2024-10-30	917767	17:57:00	Pedestrian	2	NA	FALSE	FALSE	1	WICKENDEN ST.	TRAVERSE ST	2024-10-30	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	2	Complains Of Pain	NA	41.81929	-71.39973	FALSE	FALSE	Wickenden St. and Traverse Street, Providence, RI, USA	FALSE	-71.399659	41.8193244	intersection	geometric_center	wickenden st & traverse st, providence, ri 02906, usa	NA	NA	NA	NA	41.8193244	-71.399659	7.025599879585176
272	2024-11-03	917881	20:49:00	Pedestrian	1	NA	FALSE	FALSE	1	N MAIN ST	STEEPLE ST	2024-11-03	Unknown	Dry	Unknown	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	0	No Injury	NA	41.82761	-71.40913	FALSE	FALSE	N Main Street and Steeple Street, Providence, RI, USA	FALSE	-71.4090558	41.8274846	intersection	geometric_center	steeple st & n main st, providence, ri 02903, usa	NA	NA	NA	NA	41.8274846	-71.4090558	15.256133432014085
273	2024-11-04	917911	13:47:00	Pedestrian	1	NA	FALSE	FALSE	1	ANGELL STREET	BROWN ST	2024-11-04	One-Way Trafficway	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	2	1	Complains Of Pain	NA	41.82785	-71.40327	FALSE	FALSE	Angell Street and Brown Street, Providence, RI, USA	FALSE	-71.40315989999999	41.8278808	intersection	geometric_center	brown st & angell st, providence, ri 02906, usa	NA	NA	NA	NA	41.8278808	-71.40315989999999	9.755170133405759
274	2024-11-05	917949	14:38:00	Bicycle	NA	1	FALSE	FALSE	1	broad street	BROAD ST	2024-11-05	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Angle (Front - to - Side) Opposite Direction	No	No Controls	2	1	Complains Of Pain	NA	41.79942	-71.41617	FALSE	FALSE	Broad Street and Broad Street, Providence, RI, USA	FALSE	-71.410453	41.7948262	route	geometric_center	broad st, providence, ri, usa	NA	NA	NA	NA	41.7948262	-71.410453	697.577209690574
275	2024-11-05	917954	15:22:00	Bicycle	NA	1	FALSE	FALSE	1	SMITHFIELD AVE	N MAIN ST	2024-11-05	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Angle (Front - to - Side) Opposite Direction	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.85336	-71.40114	FALSE	FALSE	Smithfield Ave and N Main Street, Providence, RI, USA	FALSE	-71.40102759999999	41.8533216	intersection	geometric_center	n main st & smithfield ave, providence, ri 02906, usa	NA	NA	NA	NA	41.8533216	-71.40102759999999	10.253417234058519
276	2024-11-07	918043	20:06:00	Pedestrian	1	NA	FALSE	FALSE	1	cranston street	HANOVER ST	2024-11-07	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.80954	-71.43351	FALSE	FALSE	Cranston Street and Hanover Street, Providence, RI, USA	FALSE	-71.4335724	41.8094943	intersection	geometric_center	cranston st & hanover st, providence, ri 02907, usa	NA	NA	NA	NA	41.8094943	-71.4335724	7.2586316602598435
277	2024-11-08	918071	22:03:00	Pedestrian	1	NA	FALSE	FALSE	1	CRANSTON STREET	LINWOOD AVE	2024-11-08	Two-Way , Not Divided	Wet	Dark - Lighted	Clear	Angle (Front - to - Side) Opposite Direction	Yes, M/V and Driver Left Scene	Traffic Control Signal	2	0	Unknown	NA	41.80701	-71.43571	FALSE	FALSE	Cranston Street and Linwood Ave, Providence, RI, USA	FALSE	-71.4356963	41.8070615	intersection	geometric_center	cranston st & linwood ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8070615	-71.4356963	5.844573183481649
278	2024-11-09	918088	12:49:00	Bicycle	NA	1	FALSE	FALSE	1	SHIP ST	RICHMOND ST	2024-11-09	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Incapacitating	NA	41.81912	-71.40911	FALSE	FALSE	Ship Street and Richmond Street, Providence, RI, USA	FALSE	-71.4090971	41.8191371	intersection	geometric_center	ship st & richmond st, providence, ri 02903, usa	NA	NA	NA	NA	41.8191371	-71.4090971	2.1837767826518277
279	2024-11-12	918225	19:20:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST.	SERVICE ROAD 7	2024-11-12	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.81727	-71.41715	FALSE	FALSE	Broad St. and Service Road 7, Providence, RI, USA	FALSE	-71.41696619999999	41.8173751	intersection	geometric_center	service rd 1 & broad st, providence, ri 02903, usa	NA	NA	NA	NA	41.8173751	-71.41696619999999	19.219923715090143
280	2024-11-12	918230	21:10:00	Pedestrian	1	NA	FALSE	FALSE	1	BRANCH AVE	BINGHAM ST	2024-11-12	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.85525	-71.4399	FALSE	FALSE	Branch Ave and Bingham Street, Providence, RI, USA	FALSE	-71.4399328	41.8552753	intersection	geometric_center	bingham st & branch ave, providence, ri 02904, usa	NA	NA	NA	NA	41.8552753	-71.4399328	3.915124152641408
281	2024-11-12	918231	19:40:00	Pedestrian	1	NA	FALSE	FALSE	1	GEORGE M. COHEN BLVD	GEORGE M. COHEN BLVD	2024-11-12	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	1	Complains Of Pain	NA	41.81905	-71.39407	FALSE	FALSE	George M. Cohen Blvd and George M. Cohen Blvd, Providence, RI, USA	FALSE	-71.3960032	41.8187546	route	geometric_center	george m cohan blvd, providence, ri 02903, usa	NA	NA	NA	NA	41.8187546	-71.3960032	163.71768084113464
282	2024-11-12	918265	09:57:00	Bicycle	NA	1	FALSE	FALSE	1	FRIENDSHIP ST	MYRTLE ST	2024-11-14	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Stop Signs	1	1	Complains Of Pain	NA	41.811	-71.41993	FALSE	FALSE	Friendship Street and Myrtle Street, Providence, RI, USA	FALSE	-71.4199557	41.8110101	intersection	geometric_center	friendship st & myrtle st, providence, ri 02907, usa	NA	NA	NA	NA	41.8110101	-71.4199557	2.4106286042984406
283	2024-11-13	918260	18:57:00	Pedestrian	1	NA	FALSE	FALSE	1	Doyle Ave	HOPE ST	2024-11-13	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.83877	-71.40062	FALSE	FALSE	Doyle Ave and Hope Street, Providence, RI, USA	FALSE	-71.4000949	41.8387918	intersection	geometric_center	hope st & doyle ave, providence, ri 02906, usa	NA	NA	NA	NA	41.8387918	-71.4000949	43.617134341085624
284	2024-11-13	918264	22:16:00	Bicycle	NA	1	FALSE	FALSE	1	SMITH ST	PEMBROKE AVE	2024-11-13	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Sideswipe, Same Direction	Yes, M/V and Driver Left Scene	No Controls	1	0	No Injury	2	NA	NA	FALSE	FALSE	Smith Street and Pembroke Ave, Providence, RI, USA	FALSE	-71.4312719	41.8366045	intersection	geometric_center	smith st & pembroke ave, providence, ri 02908, usa	NA	NA	NA	NA	41.8366045	-71.4312719	NA
285	2024-11-14	918301	18:14:00	Bicycle	NA	1	FALSE	FALSE	1	PLAIN ST	CLIFFORD ST	2024-11-14	One-Way Trafficway	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Traffic Control Signal	1	1	Complains Of Pain	NA	41.81589	-71.41529	FALSE	FALSE	Plain Street and Clifford Street, Providence, RI, USA	FALSE	-71.411465	41.8188242	route	geometric_center	clifford st, providence, ri 02903, usa	NA	NA	NA	NA	41.8188242	-71.411465	455.4024109324906
286	2024-11-14	918306	20:38:00	Pedestrian	1	NA	FALSE	FALSE	1	LAUREL HILL AVE	ROOSEVELT ST	2024-11-14	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Non-Incapacitating	NA	41.81018	-71.45378	FALSE	FALSE	Laurel Hill Ave and Roosevelt Street, Providence, RI, USA	FALSE	-71.45378509999999	41.810188	intersection	geometric_center	laurel hill ave & roosevelt st, providence, ri 02909, usa	NA	NA	NA	NA	41.810188	-71.45378509999999	0.9859794159361139
