row_number	crash_report_id	street_or_highway	nearest_intersection	traffic_control	type	type_of_roadway	address_sent_to_geocoder	lat_raw	lon_raw	lat_api_best	lon_api_best	distance_btwn_coords_meters	best_coords	reason_for_qa
3037	149375	N Main St	Duncan St	No Controls	route	Two-Way, Divided, Positive Median Barrier	N Main Street and Duncan Street, Providence, RI, USA	41.84127	-71.40818	41.8928648	-71.3587919	7053.408965	Not yet determined	distance greater than 100m
3026	151754	289 ELMWOOD AVENUE	MOORE STREET	No Controls	street_address	Two-Way , Not Divided	289 Elmwood Avenue, Providence, RI, USA	41.82955	-71.41802	41.8049087	-71.4259989	2821.799291	Not yet determined	distance greater than 100m
3022	152376	EXIT 22A (RT )	FRANCIS ST	Traffic Control Signal	route	Two-Way, Divided, Positive Median Barrier	Exit 22a (Rt ) and Francis Street, Providence, RI, USA	41.82577	-71.41527	41.8284747	-71.4153409	301.1432612	Not yet determined	distance greater than 100m
3021	152551	SMITHFIELD AVE	EXIT	No Controls	route	One-Way Trafficway	Smithfield Ave and Exit, Providence, RI, USA	41.85571	-71.40708	41.8756939	-71.414734	2313.321013	Not yet determined	distance greater than 100m
3020	153461	PLAINFIELD ST	PLAINFIELD ST	No Controls	route	Two-Way, Divided, Positive Median Barrier	Plainfield Street and Plainfield Street, Providence, RI, USA	41.81304	-71.45674	41.8067161	-71.4643452	945.3965581	Raw	distance greater than 100m
3015	153452	RANDELL ST.	NORTH MAIN ST.	Yield Signs	locality	One-Way Trafficway	Randell St. and North Main St., Providence, RI, USA	41.83688	-71.4147	41.8239891	-71.4128343	1443.328724	Not yet determined	distance greater than 100m
3014	153670	WESTMINSTER STREET	SERVICE ROAD 8	Stop Signs	intersection	Two-Way , Not Divided	Westminster Street and Service Road 8, Providence, RI, USA	41.81921	-71.41786	41.816332	-71.4406099	1914.39796	Not yet determined	distance greater than 100m
3012	154371	WEYBOSSETT STREET	UNION STREET	No Controls	intersection	Two-Way , Not Divided	Weybossett Street and Union Street, Providence, RI, USA	41.82555	-71.41804	41.8221261	-71.4118986	636.2570494	Not yet determined	distance greater than 100m
3006	155499	MOUNT PLEASANT AVENUE	CHALKSTONE AVENUE	No Controls	intersection	Two-Way , Not Divided	Mount Pleasant Avenue and Chalkstone Avenue, Providence, RI, USA	41.81322	-71.44015	41.83271	-71.4497544	2311.285392	Not yet determined	distance greater than 100m
3002	155781	386 SMITH STREET	NA	No Controls	premise	Two-Way , Not Divided	386 Smith Street, Providence, RI, USA	41.82671	-71.41997	41.8345293	-71.4243396	942.8844616	Not yet determined	distance greater than 100m
2993	157338	HUXLEY AVE	EATON ST	No Controls	intersection	Two-Way , Not Divided	Huxley Ave and Eaton Street, Providence, RI, USA	41.84375	-71.43317	41.8415128	-71.433591	251.4793706	Not yet determined	distance greater than 100m
2992	157455	EXCHANGE TER	SABIN ST	No Controls	route	One-Way Trafficway	Exchange Ter and Sabin Street, Providence, RI, USA	41.82493	-71.41507	41.8239955	-71.4163184	146.7874247	Not yet determined	distance greater than 100m
2991	157510	DOUGLAS AVE	DOUGLAS AVE	No Controls	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	Douglas Ave and Douglas Ave, Providence, RI, USA	41.836	-71.41949	41.8715442	-71.4649957	5467.425994	Raw	distance greater than 100m
2989	157706	963 CHALKSTONE AVENUE	HAROLD STREET	No Controls	street_address	Two-Way , Not Divided	963 Chalkstone Avenue, Providence, RI, USA	41.82671	-71.41997	41.8326767	-71.4393661	1740.575129	Not yet determined	distance greater than 100m
2990	157737	ROUTE 6 OFF RAMP	HARTFORD AVE	Yield Signs	route	One-Way Trafficway	Route 6 Off Ramp and Hartford Ave, Providence, RI, USA	41.81724	-71.44962	41.8185901	-71.4587339	770.9067814	Not yet determined	distance greater than 100m
2982	159346	S Main St	Tockwotton St	No Controls	intersection	One-Way Trafficway	S Main Street and Tockwotton Street, Providence, RI, USA	41.81756	-71.40069	41.8174597	-71.3990414	137.2283238	Not yet determined	distance greater than 100m
2979	160081	155 CRANSTON STREET	NA	No Controls	premise	Two-Way , Not Divided	155 Cranston Street, Providence, RI, USA	41.82672	-71.41981	41.8152751	-71.4256923	1364.299062	Not yet determined	distance greater than 100m
2980	160201	EDDY STREET	POINT STREET	Traffic Control Signal	intersection	Two-Way , Not Divided	Eddy Street and Point Street, Providence, RI, USA	41.82477	-71.41987	41.816823	-71.4064202	1423.933899	Not yet determined	distance greater than 100m
2978	160300	206 ELMWOOD AVENUE	NA	No Controls	premise	Two-Way , Not Divided	206 Elmwood Avenue, Providence, RI, USA	41.82597	-71.42112	41.8076933	-71.4237245	2045.995196	Not yet determined	distance greater than 100m
2976	161035	W EXCHANGE ST	W EXCHANGE ST EXIT 22A	No Controls	route	Two-Way , Not Divided	W Exchange Street and W Exchange St Exit 22a, Providence, RI, USA	41.82485	-71.41611	41.825222	-71.4202531	346.1707955	Not yet determined	distance greater than 100m
2970	161621	PINE ST	CHESTNUT ST	No Controls	route	One-Way Trafficway	Pine Street and Chestnut Street, Providence, RI, USA	41.81943	-71.41295	41.818517	-71.4108086	204.6714872	Not yet determined	distance greater than 100m
2971	161632	280 Broad St.	NA	No Controls	premise	Two-Way , Not Divided	280 Broad St., Providence, RI, USA	41.83072	-71.41787	41.8149485	-71.4202425	1766.672503	Not yet determined	distance greater than 100m
2972	161646	ATWELLS AVE	ATWELLS AVE	Traffic Control Signal	route	One-Way Trafficway	Atwells Ave and Atwells Ave, Providence, RI, USA	41.82307	-71.4195	41.8244829	-71.4363598	1407.424285	Raw	distance greater than 100m
2968	161746	CHALKSTONE AVENUE	ACADEMY AVENUE	Traffic Control Signal	intersection	Two-Way , Not Divided	Chalkstone Avenue and Academy Avenue, Providence, RI, USA	41.82632	-71.42219	41.8324538	-71.4445249	1974.457946	Not yet determined	distance greater than 100m
2969	161908	CHALKSTONE AVENUE	FALLON AVENUE	No Controls	intersection	Two-Way , Not Divided	Chalkstone Avenue and Fallon Avenue, Providence, RI, USA	41.82489	-71.41943	41.832336	-71.443344	2149.856281	Not yet determined	distance greater than 100m
2965	161968	Admiral Street	Gentian Avenue	No Controls	route	Two-Way , Not Divided	Admiral Street and Gentian Avenue, Providence, RI, USA	41.85401	-71.44666	41.8501912	-71.4498575	501.0097657	Not yet determined	distance greater than 100m
2956	163371	SERVICE ROAD 8	BROAD ST	Pavement Markings	street_address	One-Way Trafficway	Service Road 8 and Broad Street, Providence, RI, USA	41.81802	-71.41641	41.819365	-71.4149768	191.1933629	Not yet determined	distance greater than 100m
2950	164257	DOUGLAS AVE	DOUGLAS AVE	No Controls	intersection	Two-Way , Not Divided	Douglas Ave and Douglas Ave, Providence, RI, USA	41.84915	-71.43258	41.8715442	-71.4649957	3665.697799	Raw	distance greater than 100m
2949	164302	731 Eddy st.	NA	No Controls	premise	Unknown	731 Eddy St., Providence, RI, USA	41.82849	-71.40959	41.8078196	-71.4075635	2307.152183	Not yet determined	distance greater than 100m
2946	164684	1075 CHALKSTONE AVE	GENEVA ST	No Controls	street_address	Unknown	1075 Chalkstone Ave, Providence, RI, USA	41.83228	-71.44072	41.8324241	-71.4435246	233.1774406	Not yet determined	distance greater than 100m
2945	165885	FRANCIS ST	AMERICAN EXPRESS PLZ	Traffic Control Signal	locality	Two-Way, Divided, Unprotected (painted>4feet) Medium	Francis Street and American Express Plz, Providence, RI, USA	41.82745	-71.41541	41.8239891	-71.4128343	440.545949	Not yet determined	distance greater than 100m
2943	165201	FRANCIS STREET	GASPEE STREET	Traffic Control Signal	route	Two-Way, Divided, Positive Median Barrier	Francis Street and Gaspee Street, Providence, RI, USA	41.82678	-71.41875	41.8298918	-71.413218	574.9456434	Not yet determined	distance greater than 100m
2933	167091	356 SMITH STREET	NA	No Controls	premise	Two-Way , Not Divided	356 Smith Street, Providence, RI, USA	41.82678	-71.41875	41.8342601	-71.4236393	926.1903031	Not yet determined	distance greater than 100m
2934	167092	FRANCIS ST	MEMORIAL BLVD	No Controls	route	Two-Way , Not Divided	Francis Street and Memorial Blvd, Providence, RI, USA	41.82691	-71.41548	41.8258972	-71.4153893	112.9951405	Not yet determined	distance greater than 100m
2930	167619	CHALKSTONE AVENUE	BILTMORE AVENUE	No Controls	intersection	Two-Way , Not Divided	Chalkstone Avenue and Biltmore Avenue, Providence, RI, USA	41.8217	-71.45485	41.8328452	-71.4378466	1878.465606	Not yet determined	distance greater than 100m
2926	168576	HAYES ST	Providence Place	No Controls	route	One-Way Trafficway	Hayes Street and Providence Place, Providence, RI, USA	41.82932	-71.41733	41.8284801	-71.4218026	382.5958793	Not yet determined	distance greater than 100m
2923	169206	99 KENNEDY PLAZA	NA	No Controls	premise	One-Way Trafficway	99 Kennedy Plaza, Providence, RI, USA	41.82602	-71.41884	41.8244292	-71.4123453	567.1145844	Not yet determined	distance greater than 100m
2921	170973	N MAIN ST	N MAIN ST	Stop Signs	route	Two-Way , Not Divided	N Main Street and N Main Street, Providence, RI, USA	41.83646	-71.40963	41.8256787	-71.4078251	1209.470106	Raw	distance greater than 100m
2918	170086	1070 HOPE STREET	BLACKSTONE BLVD	No Controls	street_address	Two-Way , Not Divided	1070 Hope Street, Providence, RI, USA	41.83349	-71.41682	41.8564793	-71.3915134	3309.605146	Not yet determined	distance greater than 100m
2914	170251	165 Pitman St	BUTLER AVE	No Controls	street_address	Two-Way , Not Divided	165 Pitman Street, Providence, RI, USA	41.8268	-71.38605	41.825466	-71.386453	152.2164767	Not yet determined	distance greater than 100m
2915	170287	601 N MAIN ST	N MAIN ST	No Controls	subpremise	Two-Way, Divided, Unprotected (painted>4feet) Medium	601 N Main Street, Providence, RI, USA	41.83706	-71.40951	41.8372393	-71.4083214	100.5802909	Not yet determined	distance greater than 100m
2912	170600	EDDY STREET	RHODES STREET	No Controls	intersection	Two-Way , Not Divided	Eddy Street and Rhodes Street, Providence, RI, USA	41.82672	-71.41981	41.808252	-71.4072355	2305.39068	Not yet determined	distance greater than 100m
2906	171350	82 SMITH ST	NA	No Controls	subpremise	Two-Way , Not Divided	82 Smith Street, Providence, RI, USA	41.83159	-71.41353	41.8310054	-71.414976	136.4568166	Not yet determined	distance greater than 100m
2882	175589	WESTMINISTER STREET	SERVICE ROAD # 3	No Controls	intersection	Two-Way , Not Divided	Westminister Street and Service Road # 3, Providence, RI, USA	41.82477	-71.41987	41.816332	-71.4406099	1960.272871	Not yet determined	distance greater than 100m
2883	175845	RAYMOND STREET	CHALKSTONE AVENUE	Traffic Control Signal	route	Two-Way , Not Divided	Raymond Street and Chalkstone Avenue, Providence, RI, USA	41.82609	-71.42328	41.834203	-71.4302486	1072.270869	Not yet determined	distance greater than 100m
2878	176091	N MAIN ST	N MAIN ST	No Controls	route	Two-Way, Divided, Positive Median Barrier	N Main Street and N Main Street, Providence, RI, USA	41.8434	-71.40715	41.8256787	-71.4078251	1973.520591	Raw	distance greater than 100m
2875	176372	CUTLER STREET	ATWELLS AVENUE	No Controls	intersection	Two-Way , Not Divided	Cutler Street and Atwells Avenue, Providence, RI, USA	41.82435	-71.41963	41.8246953	-71.4415532	1819.028659	Not yet determined	distance greater than 100m
2876	176392	1500 BROAD STREET	NA	No Controls	premise	Two-Way , Not Divided	1500 Broad Street, Providence, RI, USA	41.83116	-71.41751	41.7865493	-71.4017784	5134.72719	Not yet determined	distance greater than 100m
2862	178332	PRUDENCE AVE	NA	No Controls	route	Two-Way , Not Divided	Prudence Ave, Providence, RI, USA	41.80626	-71.45955	41.8067587	-71.4607274	112.3689409	Not yet determined	distance greater than 100m
2855	179246	153 BROAD STREET	CLAVERICK STREET	No Controls	street_address	Two-Way , Not Divided	153 Broad Street, Providence, RI, USA	41.82955	-71.41802	41.8174696	-71.4167938	1348.625568	Not yet determined	distance greater than 100m
2853	179281	550 Hartford ave	HARTFORD AVE	No Controls	premise	Two-Way , Not Divided	550 Hartford Ave, Providence, RI, USA	41.81913	-71.4627	41.8181477	-71.4621452	118.6412267	Not yet determined	distance greater than 100m
2849	180345	SABIN ST	MATHEWSON ST	No Controls	route	One-Way Trafficway	Sabin Street and Mathewson Street, Providence, RI, USA	41.82397	-71.4163	41.8226533	-71.4142678	223.3924991	Not yet determined	distance greater than 100m
2845	180742	EDDY STREET	DUDLEY STREET	Traffic Control Signal	intersection	Two-Way , Not Divided	Eddy Street and Dudley Street, Providence, RI, USA	41.82602	-71.41884	41.8108122	-71.4071917	1949.323159	Not yet determined	distance greater than 100m
2846	180771	WASHINGTON STREET	GREENE STREET	No Controls	route	Two-Way , Not Divided	Washington Street and Greene Street, Providence, RI, USA	41.82762	-71.41844	41.8212779	-71.417227	713.1340571	Not yet determined	distance greater than 100m
2841	181653	HARTFORD AVE	HARTFORD AVE	No Controls	route	Two-Way, Divided, Unprotected (painted>4feet) Medium	Hartford Ave and Hartford Ave, Providence, RI, USA	41.81846	-71.45798	41.829423	-71.5357282	6564.047863	Raw	distance greater than 100m
2838	181473	FENNER STREET	NA	No Controls	route	Two-Way , Not Divided	Fenner Street, Providence, RI, USA	41.82672	-71.41981	41.8185258	-71.4162027	960.0063103	Not yet determined	distance greater than 100m
2837	181663	1023 CHALKSTONE AVENUE	NA	No Controls	premise	Two-Way , Not Divided	1023 Chalkstone Avenue, Providence, RI, USA	41.82678	-71.41882	41.8324965	-71.4415608	1990.743752	Not yet determined	distance greater than 100m
2835	182191	102 ALTHEA ST	NA	No Controls	premise	Two-Way , Not Divided	102 Althea Street, Providence, RI, USA	41.80804	-71.4357	41.8069843	-71.4329166	259.1364561	Not yet determined	distance greater than 100m
2830	183496	DEAN ST	UNNAMED_38	No Controls	locality	One-Way Trafficway	Dean Street and Unnamed_38, Providence, RI, USA	41.82995	-71.42713	41.8239891	-71.4128343	1358.875581	Not yet determined	distance greater than 100m
2828	183933	unknown	unknown	Unknown	locality	Two-Way , Not Divided	Unknown and Unknown, Providence, RI, USA	41.82547	-71.40121	41.8239891	-71.4128343	978.2720041	Raw	distance greater than 100m
2822	185863	220 NIANTIC AVENUE	NA	No Controls	street_address	Two-Way , Not Divided	220 Niantic Avenue, Providence, RI, USA	41.84187	-71.41864	41.7965615	-71.4379325	5291.577302	Not yet determined	distance greater than 100m
2820	185986	SERVICE ROAD 8	BROADWAY	Traffic Control Signal	street_address	Two-Way , Not Divided	Service Road 8 and Broadway, Providence, RI, USA	41.82212	-71.41976	41.8225345	-71.418282	131.0054624	Not yet determined	distance greater than 100m
2818	186225	WATERMAN STREET	IVES STREET	Stop Signs	intersection	One-Way Trafficway	Waterman Street and Ives Street, Providence, RI, USA	41.83199	-71.41746	41.8277996	-71.3929088	2089.197836	Not yet determined	distance greater than 100m
2816	186787	ADMIRAL STREET	SHARON STREET	Stop Signs	intersection	Two-Way , Not Divided	Admiral Street and Sharon Street, Providence, RI, USA	41.83616	-71.42824	41.8508064	-71.4432125	2049.397987	Not yet determined	distance greater than 100m
2815	186966	SMITHFIELD AVE	SMITHFIELD AVE	No Controls	intersection	Two-Way , Not Divided	Smithfield Ave and Smithfield Ave, Providence, RI, USA	41.85778	-71.41084	41.8563993	-71.4524031	3449.507087	Raw	distance greater than 100m
2812	187952	STANWOOD ST	NIAGARA ST	No Controls	intersection	Two-Way , Not Divided	Stanwood Street and Niagara Street, Providence, RI, USA	41.80368	-71.41913	41.8030662	-71.4211086	177.8376476	Not yet determined	distance greater than 100m
2802	188830	FULTON STREET	DORRANCE STREET	No Controls	route	Two-Way , Not Divided	Fulton Street and Dorrance Street, Providence, RI, USA	41.83578	-71.4154	41.8241358	-71.4123255	1321.074833	Not yet determined	distance greater than 100m
2800	188968	WESTMINSTER ST	WESTMINSTER ST EXIT	No Controls	route	Two-Way , Not Divided	Westminster Street and Westminster St Exit, Providence, RI, USA	41.81576	-71.4387	41.8171825	-71.4257801	1083.528906	Not yet determined	distance greater than 100m
2797	188981	DEAN ST	RAYMOND ST	No Controls	route	Two-Way , Not Divided	Dean Street and Raymond Street, Providence, RI, USA	41.83107	-71.42829	41.832779	-71.429475299999993	214.1468302	Not yet determined	distance greater than 100m
2792	189637	PROSPECT STREET	BOWEN AVENUE	Stop Signs	establishment	Two-Way , Not Divided	Prospect Street and Bowen Avenue, Providence, RI, USA	41.83476	-71.41637	41.8305907	-71.4055816	1008.033448	Not yet determined	distance greater than 100m
2793	189698	BROAD STREET	BROAD ST	No Controls	route	Two-Way , Not Divided	Broad Street and Broad Street, Providence, RI, USA	41.788	-71.40331	41.7945838	-71.4101636	927.7488397	Not yet determined	distance greater than 100m
2790	190180	BROAD STREET	OXFORD STREET	Traffic Control Signal	route	Two-Way , Not Divided	Broad Street and Oxford Street, Providence, RI, USA	41.83201	-71.41745	41.8004502	-71.417447	3513.220874	Not yet determined	distance greater than 100m
2791	190242	325 VALLEY STREET	NA	No Controls	premise	Two-Way , Not Divided	325 Valley Street, Providence, RI, USA	41.83521	-71.41757	41.8259072	-71.4379021	1979.04772	Not yet determined	distance greater than 100m
2784	190799	PARNELL ST	FOWLER ST	No Controls	intersection	Two-Way , Not Divided	Parnell Street and Fowler Street, Providence, RI, USA	41.82748	-71.4538	41.826229	-71.453728	139.3886955	Not yet determined	distance greater than 100m
2782	190851	235 PROMENADE STREET	NA	No Controls	premise	Two-Way , Not Divided	235 Promenade Street, Providence, RI, USA	41.8347	-71.41607	41.8285767	-71.4193258	733.1882364	Not yet determined	distance greater than 100m
